order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
25093078A2350E	마지셔우드 벨티드 호보	가방/지갑 > 여성가방 > 토트백 > 	40x30x15	42x32x17	0.8	42.0	32.0	17.0	Medium-sized hobo bag requires extra padding for protection. Estimated weight includes the bag and packaging.
250526D730770E	마지막 가격 투티에 로케백 브라운 스몰 크로커	가방/지갑 > 여성가방 > 토트백 > 	30x20x15	32x22x17	1.2	32.0	22.0	17.0	Small tote bag with structured design requires additional padding. Estimated weight includes the bag and protective packaging.
2505220F06D951	[정품] 마지셔우드 소프트 토트백 푸시아 핑크 누벅	가방/지갑 > 여성가방 > 토트백 > 	30x20x15	32x22x17	0.8	32.0	22.0	17.0	The tote bag is a medium-sized item that requires some padding for protection. The weight accounts for the material and structure of the bag.
250516EA870375	구찌 토트백	가방/지갑 > 여성가방 > 토트백 > 	35x25x15	35x25x15	1.2	35.0	25.0	15.0	Tote bag is medium-sized and requires minimal padding. The weight accounts for the bag's material and structure.
25051527DA3C32	투티에 파라렐토드&숄더백.실물이 더~멋짐	가방/지갑 > 여성가방 > 토트백 > 	40x25x15	42x27x17	1.2	42.0	27.0	17.0	The tote bag is medium-sized and requires additional padding for protection. The weight accounts for the leather material and packaging.
2505182EBAA41A	사르투 타이 토트백 토프컬러 더스트백 포함	가방/지갑 > 여성가방 > 토트백 > 	35x25x15	40x30x20	1.2	40.0	30.0	20.0	The tote bag is medium-sized and requires additional space for padding and the included dust bag. The weight accounts for the bag's material and structure.
250517879545F0	(정품)펜디 가방 바게트백 맘마백 주카백	가방/지갑 > 여성가방 > 토트백 > 	30x20x10	32x22x12	0.6	32.0	22.0	12.0	The bag is a medium-sized tote that requires additional padding for protection. Estimated weight includes the bag and packaging.
2505111BD4D138	(새제품 커버 및 박스포함/ 정가329,000)오소이 폴더브로트백 데님	가방/지갑 > 여성가방 > 토트백 > 	35x25x10	40x30x15	0.8	40.0	30.0	15.0	The denim tote bag is medium-sized and requires additional space for padding and the box. The weight accounts for the bag's material and packaging.
250516B5A71412	펜디 미니 쇼퍼백	가방/지갑 > 여성가방 > 토트백 > 	30x25x15	32x27x18	0.8	32.0	27.0	18.0	Mini shopper bag requires extra space for padding and protection. The weight accounts for the material and structure of the bag.
250508757F1899	펜디 패브릭 미니 보스턴백	가방/지갑 > 여성가방 > 토트백 > 	35x25x20	40x30x25	1.2	40.0	30.0	25.0	Mini Boston bag is compact but requires extra space for padding. The fabric and leather materials add moderate weight.
