order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
25093078A2350E	마지셔우드 벨티드 호보	가방/지갑 > 여성가방 > 토트백 > 	0.78	37.0	12.5	28.5	13181.25	1.1	25.0	40.0	15.0	15000.0	0.8	42.0	32.0	17.0	22848.0	0.4103	0.0256	0.1380	0.7334	1	0	Medium-sized hobo bag requires extra padding for protection. Estimated weight includes the bag and packaging.
250526D730770E	마지막 가격 투티에 로케백 브라운 스몰 크로커	가방/지갑 > 여성가방 > 토트백 > 	0.765	31.7	23.7	14.0	10518.06	0.8	15.0	10.0	20.0	3000.0	1.2	32.0	22.0	17.0	11968.0	0.0458	0.5686	-0.7148	0.1379	0	1	Small tote bag with structured design requires additional padding. Estimated weight includes the bag and protective packaging.
2505220F06D951	[정품] 마지셔우드 소프트 토트백 푸시아 핑크 누벅	가방/지갑 > 여성가방 > 토트백 > 	1.005	39.5	25.5	16.0	16115.999999999998	0.8	20.0	10.0	15.0	3000.0	0.8	32.0	22.0	17.0	11968.0	-0.2040	-0.2040	-0.8138	-0.2574	0	1	The tote bag is a medium-sized item that requires some padding for protection. The weight accounts for the material and structure of the bag.
250516EA870375	구찌 토트백	가방/지갑 > 여성가방 > 토트백 > 	1.075	37.7	24.6	16.1	14931.462000000003	0.8	30.0	10.0	25.0	7500.0	1.2	35.0	25.0	15.0	13125.0	-0.2558	0.1163	-0.4977	-0.1210	1	1	Tote bag is medium-sized and requires minimal padding. The weight accounts for the bag's material and structure.
25051527DA3C32	투티에 파라렐토드&숄더백.실물이 더~멋짐	가방/지갑 > 여성가방 > 토트백 > 	2.005	43.3	29.3	21.6	27403.704	0.8	20.0	10.0	15.0	3000.0	1.2	42.0	27.0	17.0	19278.0	-0.6010	-0.4015	-0.8905	-0.2965	1	1	The tote bag is medium-sized and requires additional padding for protection. The weight accounts for the leather material and packaging.
2505182EBAA41A	사르투 타이 토트백 토프컬러 더스트백 포함	가방/지갑 > 여성가방 > 토트백 > 	1.0	39.9	30.1	10.6	12730.494	0.8	20.0	10.0	15.0	3000.0	1.2	40.0	30.0	20.0	24000.0	-0.2000	0.2000	-0.7643	0.8852	0	0	The tote bag is medium-sized and requires additional space for padding and the included dust bag. The weight accounts for the bag's material and structure.
250517879545F0	(정품)펜디 가방 바게트백 맘마백 주카백	가방/지갑 > 여성가방 > 토트백 > 	0.565	38.1	20.8	13.1	10381.488	0.8	28.0	10.0	21.0	5880.0	0.6	32.0	22.0	12.0	8448.0	0.4159	0.0619	-0.4336	-0.1862	1	1	The bag is a medium-sized tote that requires additional padding for protection. Estimated weight includes the bag and packaging.
2505111BD4D138	(새제품 커버 및 박스포함/ 정가329,000)오소이 폴더브로트백 데님	가방/지갑 > 여성가방 > 토트백 > 	2.005	47.9	38.3	30.3	55587.47099999999	0.8	20.0	10.0	15.0	3000.0	0.8	40.0	30.0	15.0	18000.0	-0.6010	-0.6010	-0.9460	-0.6762	0	1	The denim tote bag is medium-sized and requires additional space for padding and the box. The weight accounts for the bag's material and packaging.
250516B5A71412	펜디 미니 쇼퍼백	가방/지갑 > 여성가방 > 토트백 > 	0.61	35.2	24.4	18.6	15975.168	0.4	18.0	8.0	21.0	3024.0	0.8	32.0	27.0	18.0	15552.0	-0.3443	0.3115	-0.8107	-0.0265	1	1	Mini shopper bag requires extra space for padding and protection. The weight accounts for the material and structure of the bag.
250508757F1899	펜디 패브릭 미니 보스턴백	가방/지갑 > 여성가방 > 토트백 > 	0.94	32.0	25.9	20.6	17073.28	0.8	20.0	10.0	15.0	3000.0	1.2	40.0	30.0	25.0	30000.0	-0.1489	0.2766	-0.8243	0.7571	0	1	Mini Boston bag is compact but requires extra space for padding. The fabric and leather materials add moderate weight.
25050915DEA594	mfnt엠에프엔티 플레이 볼드 스몰백 중고 팝니다	가방/지갑 > 여성가방 > 토트백 > 	0.615	29.8	24.9	12.9	9572.058	0.4	12.0	10.0	15.0	1800.0	0.8	32.0	27.0	18.0	15552.0	-0.3496	0.3008	-0.8120	0.6247	1	1	Small tote bag requires additional padding for protection. Estimated weight includes the bag and packaging.
250503D5D9139C	로사케이 카바스 모노그램 토트 S	가방/지갑 > 여성가방 > 토트백 > 	0.885	35.7	25.4	15.8	14327.124	0.8	20.0	10.0	15.0	3000.0	0.8	32.0	27.0	18.0	15552.0	-0.0960	-0.0960	-0.7906	0.0855	0	1	The tote bag is a small size but requires extra padding for protection during shipping. The weight accounts for the bag's material and additional packaging.
250424FA3A598F	정품)구찌가방	가방/지갑 > 여성가방 > 토트백 > 	0.995	34.8	25.1	22.4	19565.951999999997	1.5	28.0	10.0	21.0	5880.0	1.2	42.0	32.0	18.0	24192.0	0.5075	0.2060	-0.6995	0.2364	1	1	Tote bag is medium-sized and requires additional padding for protection. The weight accounts for the bag's material and structure.
250422C07C7415	린도 오똔백 스몰 브라운	가방/지갑 > 여성가방 > 토트백 > 	0.485	27.3	18.1	16.4	8103.732000000001	0.4	12.0	10.0	15.0	1800.0	0.6	25.0	20.0	10.0	5000.0	-0.1753	0.2371	-0.7779	-0.3830	0	1	Small tote bag with a structured design. Requires minimal padding, but leather adds some weight.
250414FB39DA2E	펜디 피카부 토트백	가방/지갑 > 여성가방 > 토트백 > 	0.285	22.0	16.1	8.8	3116.9600000000005	1.0	28.0	10.0	21.0	5880.0	1.2	32.0	27.0	18.0	15552.0	2.5088	3.2105	0.8865	3.9895	0	0	Tote bag with a plush texture requires extra padding for protection. Estimated dimensions account for the bag's shape and material.
250409F03567C6	새상품) 분크 필굿 토트 스몰 라벤더	가방/지갑 > 여성가방 > 토트백 > 	0.98	36.9	25.8	16.9	16089.138	0.4	20.0	10.0	15.0	3000.0	0.8	32.0	22.0	17.0	11968.0	-0.5918	-0.1837	-0.8135	-0.2561	1	1	Small tote bag with a structured design requires a slightly larger box for padding. The weight includes the bag and packaging materials.
2504100183B9A5	구찌 토트백 숄더백	가방/지갑 > 여성가방 > 토트백 > 	0.815	35.1	27.9	16.8	16452.072	0.8	30.0	10.0	15.0	4500.0	0.8	40.0	30.0	15.0	18000.0	-0.0184	-0.0184	-0.7265	0.0941	0	1	Tote bag is medium-sized and requires a standard box for protection. The weight accounts for the bag's material and structure.
