order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
241202BBB68684	치유 퍼퓸 핸드크림 피스인더레인 50ml	화장품/미용>바디케어>핸드케어	5x5x15	5x5x15	0.06	5.0	5.0	15.0	Single 50ml hand cream tube, estimated weight ~0.06kg including packaging.
250424981B4ACC	뉴트로지나 데일리 립 밤 4g x5개	화장품/미용>색조메이크업>립케어	15x5x5	15x5x5	0.25	15.0	5.0	5.0	5 lip balms at 4g each = 20g = 0.02kg + packaging ~0.23kg
2504153D54DE8C	디올 옴므 D-Ring 벨트 85	패션 액세서리 > 벨트 > 남성 벨트 >	100x10x5	30x10x5	0.5	30.0	10.0	5.0	Single belt, estimated weight based on typical leather belt specifications.
250429AACD7884	최강공룡 미니특공대 렉스카이저 2단합체 변신로봇		30x20x10	28x18x8	0.8	28.0	18.0	8.0	Single transforming robot toy, estimated weight based on similar toys and packaging.
25031648F5CD55	오뚜기 오쉐프 닭강정소스, 2kg, 5개	소스류	30x20x10	30x20x10	10.0	30.0	20.0	10.0	5 packets of 2kg each = 10kg total weight, packed in a standard box size.
250121D14EAC2B	스톰-2022 3볼 롤러볼트 블랙.골드 (엑셀테이프 4각)	스포츠/레저>볼링>볼링가방	40x30x20	30x25x15	2.5	30.0	25.0	15.0	Estimated weight for a bowling bag designed to hold 3 balls, typical weight around 2.5kg including the bag structure.
250203D3658F09	바이오힐보 프로바이오덤 3D 리프팅 스킨케어 2종세트 (에센셜 토너 150ml + 에멀전 150ml + 리프팅 크림 15ml)	화장품/미용>스킨케어>화장품세트	20x15x10	20x15x10	0.45	20.0	15.0	10.0	2 skincare products (150ml each) at ~0.15kg each + cream (15ml) at ~0.02kg, totaling ~0.32kg + packaging ~0.13kg
250105E28960D1	스키즈 팝업 리얼터치 포카 판매합니다!	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x10x0.5	15x10x0.5	0.01	15.0	10.0	0.5	Single photo card, estimated weight ~0.01kg with minimal packaging.
25051569274BEE	The 1st Album [ODYSSEY] (PACKAGE Ver.) SET		30x30x5	30x30x5	1.2	30.0	30.0	5.0	Set of two albums, estimated at 0.6kg each, totaling 1.2kg with packaging.
250529EE028402	상수리 나무 아래 2부 미개봉 판매합니다	도서/티켓/문구 > 도서 > 시/소설 >	20x15x5	20x15x5	1.2	20.0	15.0	5.0	Set of 2 books, estimated at 0.6kg each = 1.2kg total weight with packaging.
250328AFEA20A6	메탈카드봇S 스카이갤럽 비행기 변신 로봇 장난감 윈드러너 장착 켄타우로스 변신 로보트	출산/육아>완구/인형>작동완구>로봇	30x20x10	28x18x8	1.2	28.0	18.0	8.0	Single transforming robot toy, estimated weight based on similar toys and packaging.
24121087846DDA	Katey Eco Shearling Jacket [12월 말 순차 배송]		40x30x5	20x30x5	0.5	20.0	30.0	5.0	Single shearling jacket, folded for packing
25032574D5CEC3	JC902 TABLE	shop > story > sale > business > showroom > about >	100x100x40	90x90x30	25.0	90.0	90.0	30.0	Estimated weight for a coffee table with glass top and wooden base, typical weight for similar items.
24122503F28E8E	세이마이네임 미공포 인사이드레코드3차	스타굿즈 > 걸그룹 > 팬시/포토카드 >	15x10x0.5	15x10x0.5	0.06	15.0	10.0	0.5	Estimated 6 photo cards at ~0.01kg each = 0.06kg with minimal packaging.
2412013B0A9349	magliano 브로큰 하트 목걸이	남자 > 주얼리 >	10x10x2	10x10x2	0.05	10.0	10.0	2.0	Single necklace, estimated weight based on typical jewelry weight.
2504043AE69080	페레로 포켓커피 18개입 에스프레소 초콜릿 (국내배송)	식품>과자/베이커리>초콜릿	20x15x10	20x15x10	0.54	20.0	15.0	10.0	18 pieces of Pocket Coffee, each approximately 30g = 540g total weight, including packaging.
250203ECF81CA0	장미와 샴페인 카이사르&이원 향수	생활/건강>수집품>이색수집품	15x10x10	15x10x10	0.5	15.0	10.0	10.0	Estimated weight for two perfume bottles and packaging, approximately 250g each = 0.5kg total.
25022266BF125A	EUDORA wool cardigan_2colors	여성의류	30x20x2	15x15x5	0.5	15.0	15.0	5.0	Single wool cardigan, estimated packed volume and weight based on standard clothing dimensions.
25092600DD20EE	지니스램프 IGIN 아이긴 버던트 글림 멀티퍼퓸	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	8x8x10	8x8x10	0.15	8.0	8.0	10.0	Single 100ml fabric deodorizer spray, estimated weight ~0.1kg + packaging ~0.05kg
