order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
251112710A8604	스톰 롤링 썬더 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	7.55	78.5	37.5	40.0	117750.0	5.0	80.0	35.0	40.0	112000.0	7.0	45.0	35.0	30.0	47250.0	-0.3377	-0.0728	-0.0488	-0.5987	1	0	Bowling bag designed to hold 3 balls, which adds significant weight. Each ball typically weighs around 3kg, plus the bag itself.
2511087A1815E1	스톰 롤링 썬더 시그니처 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	7.96	80.0	40.0	41.0	131200.0	2.5	48.0	35.0	77.0	129360.0	7.0	45.0	35.0	30.0	47250.0	-0.6859	-0.1206	-0.0140	-0.6399	1	0	Bowling bag designed to hold 3 bowling balls, which adds significant weight. Each ball typically weighs around 3kg, plus the bag itself.
2511026AEFCC45	스톰 롤링 썬더 플러스 3볼 볼링가방 에나멜 (악세사리 파우치 포함) 화이트레드	스포츠/레저>볼링>볼링가방	7.88	82.0	33.0	34.0	92004.0	1.5	35.0	77.0	48.0	129360.0	8.0	50.0	35.0	30.0	52500.0	-0.8096	0.0152	0.4060	-0.4294	1	0	Bowling bag designed for 3 balls, includes accessory pouch. The total weight accounts for the balls and the bag's structure.
2510268962FEFD	[ 볼링티 1볼도트 악세사리백 3종스티커 네임텍 선물 ] 햄머 빅 3볼롤러백 블랙실버	스포츠/레저>볼링>볼링가방	8.525	78.0	38.0	40.0	118560.0	6.0	40.0	80.0	40.0	128000.0	6.5	50.0	30.0	40.0	60000.0	-0.2962	-0.2375	0.0796	-0.4939	1	0	Bowling bag designed to hold multiple balls and accessories. Includes additional bags, making it heavier and requiring a larger box for protection.
250924A88D4EEA	뉴 브런스윅3볼롤러백 매트 차콜그레이 볼링가방 (악세사리백 신발케이스 키링 포함)	스포츠/레저>볼링>볼링가방	8.325	77.5	33.0	45.0	115087.5	7.0	70.0	48.0	45.0	151200.0	6.5	45.0	35.0	30.0	47250.0	-0.1592	-0.2192	0.3138	-0.5894	0	0	Bowling bag designed to hold 3 balls, includes accessories and shoe case. Heavier due to the inclusion of bowling balls and additional items.
251006615BAD09	스톰 롤링 썬더 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	7.535	78.0	38.0	41.0	121524.0	26.0	21.0	14.0	28.0	8232.0	7.0	45.0	35.0	30.0	47250.0	2.4506	-0.0710	-0.9323	-0.6112	1	1	Bowling bag designed to hold 3 balls, which adds significant weight. Each bowling ball typically weighs around 3kg, plus the bag itself.
251007FF5D509C	스톰 롤링 썬더 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	7.58	81.0	32.5	44.5	117146.25	7.0	80.0	40.0	35.0	112000.0	7.0	45.0	35.0	30.0	47250.0	-0.0765	-0.0765	-0.0439	-0.5967	0	0	Bowling bag designed to hold 3 balls, typically weighs 5-8kg when including the balls. The dimensions account for the bag's structure and padding.
251007FCB9CB60	2024 뉴 햄머 2볼 롤러백 볼링가방	스포츠/레저>볼링>볼링가방	5.505	59.0	35.5	41.0	85874.5	6.3	21.0	14.0	28.0	8232.0	6.5	45.0	35.0	30.0	47250.0	0.1444	0.1807	-0.9041	-0.4498	0	1	Bowling bag designed to hold 2 balls, typically weighs more due to the included balls and bag structure. Estimated weight includes the bag and two bowling balls.
250929E8172B0F	2025햄머 3볼 토트백/슈즈백포함 가방 쓰리덩키 Hammer	스포츠/레저>볼링>볼링가방	6.125	81.0	30.0	31.0	75330.0	1.0	15.0	10.0	20.0	3000.0	8.0	50.0	30.0	35.0	52500.0	-0.8367	0.3061	-0.9602	-0.3031	1	1	Bowling bag designed to hold 3 balls, which adds significant weight. The bag itself is sturdy and requires a larger box for protection.
250923DFCACD0C	스톰 롤링 썬더 시그니처 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	7.915	78.0	37.5	40.0	117000.0	2.5	21.0	14.0	28.0	8232.0	7.0	45.0	35.0	30.0	47250.0	-0.6841	-0.1156	-0.9296	-0.5962	1	1	Bowling bag designed to hold 3 bowling balls, which adds significant weight. Each ball typically weighs around 3kg, plus the bag itself.
250919B4E49D7A	해피볼 브런스윅 뉴 3볼 매트 롤러백 볼링가방 (악세사리파우치, 볼링화 주머니, 키링, 볼링용품 3종 포함)	스포츠/레저>볼링>볼링가방	8.64	79.0	34.0	44.0	118184.0	1.5	21.0	14.0	28.0	8232.0	6.5	45.0	35.0	30.0	47250.0	-0.8264	-0.2477	-0.9303	-0.6002	1	1	Bowling bag designed to hold 3 balls and includes additional accessories. The weight accounts for the bag and the bowling balls, which are typically heavy.
25091485BF4E02	[ 프리미엄 선물 ] 스톰 2024 NEW 볼트 3볼 롤러백 볼링백 볼링가방	스포츠/레저>볼링>볼링가방	7.72	75.0	28.0	47.0	98700.0	5.5	35.0	60.0	55.0	115500.0	6.5	45.0	35.0	30.0	47250.0	-0.2876	-0.1580	0.1702	-0.5213	1	0	Bowling bag designed to hold 3 balls, which adds significant weight. Includes wheels and extra padding for protection.
2505268B5E9857	[ 3종 증정품 ] 2024 롤링 썬더 플러스 3볼 인라인 3볼도트롤러백	스포츠/레저>볼링>볼링가방	5.235	30.0	80.0	30.0	72000.0	1.5	21.0	14.0	28.0	8232.0	6.5	45.0	30.0	35.0	47250.0	-0.7135	0.2416	-0.8857	-0.3438	1	1	Bowling bag designed to hold 3 balls, which adds significant weight. Each ball typically weighs around 3kg, plus the bag itself.
