order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
25102296E849D3	[대형 제품] 터닝메카드 갓 타나토스 매그넘 (블루랜드)	키덜트 > 피규어/인형 >	1.035	38.0	20.0	27.0	20520.0	1.1	28.0	35.0	12.0	0.0	0.75	30.0	20.0	15.0	9000.0	0.0628	-0.2754	-1.0000	-0.5614	0	1	Large transforming robot toy with packaging. Estimated size and weight based on typical dimensions for similar products.
2510014F4FAE45	포켓몬스터 레진 피규어 스케일월드 - forest 흉터 니드킹 복각	키덜트 > 피규어/인형 >	1.4	45.0	20.0	39.0	35100.0	2.0	23.0	28.0	22.0	0.0	1.2	32.0	27.0	22.0	19008.0	0.4286	-0.1429	-1.0000	-0.4585	1	1	Large resin figure with significant detail. Estimated size and weight based on similar collectible figures.
25092106FEC2C3	팝마트 지모모 판매합니다. 미개봉 새상품	키덜트 > 피규어/인형 >	5.285	68.0	30.0	35.0	71400.0	0.35	12.0	12.0	15.0	0.0	0.25	22.0	17.0	12.0	4488.0	-0.9338	-0.9527	-1.0000	-0.9371	0	1	Medium-sized collectible figure with soft material, packed with minimal padding.
250524E267DB16	드래곤볼 그란디스타.msp망가디멘션(투디멘션) 손오공 베지터 팝니다.	키덜트 > 피규어/인형 >	3.295	44.9	43.8	24.8	48772.176	0.3	10.0	10.0	15.0	0.0	1.2	25.0	20.0	35.0	17500.0	-0.9090	-0.6358	-1.0000	-0.6412	1	1	Two medium-sized figures (Goku and Vegeta) in packaging. Estimated weight includes box and padding.
250529A5E374E4	무속성 솜인형 10cm 인형옷	키덜트 > 피규어/인형 >	0.1	11.6	18.1	8.4	1763.664	0.2	7.0	7.0	7.0	0.0	0.12	15.0	12.0	10.0	1800.0	1.0000	0.2000	-1.0000	0.0206	1	1	10cm plush doll with soft material, light despite size.
25052630668F0E	무속성 10cm인형 미니파이 양도	키덜트 > 피규어/인형 >	0.17	18.7	15.1	12.0	3388.44	0.2	10.0	10.0	10.0	0.0	0.12	15.0	12.0	10.0	1800.0	0.1765	-0.2941	-1.0000	-0.4688	0	1	10cm plush doll, soft material is light despite size.
2505262B855887	드래곤볼 피규어	키덜트 > 피규어/인형 >	1.005	43.5	28.0	19.5	23751.0	0.3	10.0	10.0	15.0	0.0	0.65	20.0	15.0	30.0	9000.0	-0.7015	-0.3532	-1.0000	-0.6211	1	1	Medium-sized Dragon Ball figure, typical weight for collectible figures.
2505259FD9C184	드래곤볼 손오공 망가 디멘션 피규어	키덜트 > 피규어/인형 >	2.04	42.0	30.5	26.5	33946.5	0.8	10.0	25.0	15.0	0.0	0.65	20.0	15.0	30.0	9000.0	-0.6078	-0.6814	-1.0000	-0.7349	0	1	Medium-sized collectible figure with packaging. Estimated weight includes the figure and box.
2505243C9A6CE2	무속성 옷 10cm우블플르슈 민트 겨울코트 호그와트망토 토끼 우주복 판매	키덜트 > 피규어/인형 >	0.23	16.5	13.0	12.0	2574.0	0.5	20.0	10.0	15.0	0.0	0.25	25.0	20.0	5.0	2500.0	1.1739	0.0870	-1.0000	-0.0287	1	1	Assorted clothing items for a 10cm plush figure, lightweight and packed in minimal packaging.
250521B8E7D101	롯데월드 포켓몬 어트랙션 가챠 미개봉품 피카츄 스핀바스켓	키덜트 > 피규어/인형 >	0.21	24.5	13.5	11.5	3803.625	0.3	10.0	10.0	15.0	0.0	0.25	20.0	15.0	10.0	3000.0	0.4286	0.1905	-1.0000	-0.2113	1	1	Small collectible figure set with light plastic material.
250523945CF00A	드래곤볼 bwfc 손오공 피규어	키덜트 > 피규어/인형 >	0.68	27.5	23.5	12.5	8078.125	0.5	10.0	20.0	15.0	0.0	0.45	25.0	20.0	15.0	7500.0	-0.2647	-0.3382	-1.0000	-0.0716	0	1	Medium-sized figurine with base. Estimated weight includes packaging.
2505216C3634CF	드래곤볼 msp 베지트 피규어	키덜트 > 피규어/인형 >	1.025	37.0	27.5	16.0	16280.0	0.3	10.0	10.0	15.0	0.0	0.55	20.0	15.0	25.0	7500.0	-0.7073	-0.4634	-1.0000	-0.5393	1	1	Medium-sized figure from the Dragon Ball series, packed in a box with minimal padding.
2505136D2AE033	망가디 멘션 드래곤볼(2개) +원피스(1개)	키덜트 > 피규어/인형 >	4.94	61.0	42.0	32.0	81984.0	0.8	14.0	10.0	21.0	0.0	0.75	25.0	20.0	15.0	7500.0	-0.8381	-0.8482	-1.0000	-0.9085	0	1	Two Dragon Ball figures and one One Piece figure, estimated based on typical medium-sized collectible figures.
250518D6C773C9	드래곤볼 bwfc 유년기 우유배달 손오공 피규어	키덜트 > 피규어/인형 >	0.48	25.1	21.0	12.5	6588.75	0.3	10.0	10.0	15.0	0.0	0.45	20.0	15.0	25.0	7500.0	-0.3750	-0.0625	-1.0000	0.1383	1	1	Medium-sized figure of Son Goku with packaging. Estimated weight includes figure and box.
2505170761E488	어나니머스 사이버펑크 엣지러너 레베카 레진 피규어	키덜트 > 피규어/인형 >	1.64	41.0	29.4	21.6	26036.64	0.3	10.0	10.0	15.0	0.0	1.2	32.0	22.0	27.0	19008.0	-0.8171	-0.2683	-1.0000	-0.2700	1	1	Medium-sized resin figure with detailed base. Estimated weight includes packaging.
25051686C5E008	티니핑 쥬얼하트윙폰/티니하트윙	키덜트 > 피규어/인형 >	0.535	26.0	19.9	15.2	7864.48	0.3	7.0	7.0	10.0	0.0	0.25	22.0	17.0	7.0	2618.0	-0.4393	-0.5327	-1.0000	-0.6671	0	1	Includes a small electronic toy and accessories, estimated packed size with minimal padding.
