order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
250526D730770E	마지막 가격 투티에 로케백 브라운 스몰 크로커	가방/지갑 > 여성가방 > 토트백 >	30x15x10	30x15x10	0.45	30.0	15.0	10.0	Small tote bag made of leather-like material. Minimal packaging expected.
2505220F06D951	[정품] 마지셔우드 소프트 토트백 푸시아 핑크 누벅	가방/지갑 > 여성가방 > 토트백 >	30x15x20	30x15x15	0.25	30.0	15.0	15.0	Soft tote bag made of nubuck material. Folds slightly for shipping.
250516EA870375	구찌 토트백	가방/지갑 > 여성가방 > 토트백 >	35x25x15	30x20x10	0.65	30.0	20.0	10.0	Tote bag with soft materials. Compressed size is smaller than unfolded.
25051527DA3C32	투티에 파라렐토드&숄더백.실물이 더~멋짐	가방/지갑 > 여성가방 > 토트백 >	40x12x25	38x10x23	0.65	38.0	10.0	23.0	Tote bag made of leather. Estimated packed size is slightly smaller due to folding/compressing, and weight includes minimal packaging.
2505182EBAA41A	사르투 타이 토트백 토프컬러 더스트백 포함	가방/지갑 > 여성가방 > 토트백 >	35x25x15	35x25x15	0.6	35.0	25.0	15.0	Tote bag made of soft material. Minimal packaging weight.
250517879545F0	(정품)펜디 가방 바게트백 맘마백 주카백	가방/지갑 > 여성가방 > 토트백 >	30x10x15	30x10x10	0.25	30.0	10.0	10.0	Tote bag with soft material, folds down for shipping.
2505111BD4D138	(새제품 커버 및 박스포함/ 정가329,000)오소이 폴더브로트백 데님	가방/지갑 > 여성가방 > 토트백 >	30x10x20	30x10x10	0.25	30.0	10.0	10.0	Denim tote bag, lightweight and can be compressed for shipping.
250516B5A71412	펜디 미니 쇼퍼백	가방/지갑 > 여성가방 > 토트백 >	30x15x25	30x15x20	0.45	30.0	15.0	20.0	Mini shopper bag, soft material allows for slight compression. Minimal padding.
250512E942093A	[29EDITION] mini box bag (navy dot)	여성가방 > 토트백	30x25x15	30x25x15	0.45	30.0	25.0	15.0	Mini box bag with soft materials. Weight includes minimal packaging.
250508757F1899	펜디 패브릭 미니 보스턴백	가방/지갑 > 여성가방 > 토트백 >	35x20x20	30x15x15	0.45	30.0	15.0	15.0	Mini Boston bag made of fabric and leather. Compressed size is smaller than natural dimensions.
25050915DEA594	mfnt엠에프엔티 플레이 볼드 스몰백 중고 팝니다	가방/지갑 > 여성가방 > 토트백 >	30x25x15	28x23x12	0.35	28.0	23.0	12.0	Small tote bag, lightweight material, and minimal packaging.
250503D5D9139C	로사케이 카바스 모노그램 토트 S	가방/지갑 > 여성가방 > 토트백 >	30x25x15	30x25x15	0.45	30.0	25.0	15.0	Small tote bag with minimal padding. Lightweight materials.
250424FA3A598F	정품)구찌가방	가방/지갑 > 여성가방 > 토트백 >	35x25x15	35x25x15	0.65	35.0	25.0	15.0	Tote bag with minimal padding. Lightweight materials.
250422C07C7415	린도 오똔백 스몰 브라운	가방/지갑 > 여성가방 > 토트백 >	25x20x8	25x20x8	0.35	25.0	20.0	8.0	Small tote bag made of soft material. Minimal packaging expected.
2504224C1F05FC	Stereo Bag 스테레오백 / 레드 와인	여성가방 > 토트백	30x15x10	28x13x9	0.25	28.0	13.0	9.0	Small tote bag made of soft material. Minimal padding for shipping.
250414FB39DA2E	펜디 피카부 토트백	가방/지갑 > 여성가방 > 토트백 >	30x20x10	28x18x8	0.45	28.0	18.0	8.0	Tote bag made of soft material, folds down for shipping.
250409F03567C6	새상품) 분크 필굿 토트 스몰 라벤더	가방/지갑 > 여성가방 > 토트백 >	30x15x20	30x15x15	0.45	30.0	15.0	15.0	Small tote bag made of soft material. Compressed size for shipping.
2504100183B9A5	구찌 토트백 숄더백	가방/지갑 > 여성가방 > 토트백 >	40x30x10	35x25x8	0.45	35.0	25.0	8.0	Tote bag made of soft material, folds for shipping.
25040918149F0D	펜디 브라운 미니 토트백	가방/지갑 > 여성가방 > 토트백 >	30x20x15	28x18x12	0.25	28.0	18.0	12.0	Mini tote bag made of soft material, folds slightly for shipping.
250409FDC0E63C	펜디 맘마백 데님	가방/지갑 > 여성가방 > 토트백 >	30x25x10	30x25x8	0.35	30.0	25.0	8.0	Denim tote bag, lightweight and compressible for shipping.
2504094D963F1C	프라다 나일론 토트백 블랙	가방/지갑 > 여성가방 > 토트백 >	40x20x25	35x15x20	0.45	35.0	15.0	20.0	Nylon tote bag, lightweight and compressible for shipping.
25040800A24AC5	분크 토크 토트 Bebe Pink	가방/지갑 > 여성가방 > 토트백 >	30x15x20	28x13x18	0.45	28.0	13.0	18.0	Tote bag made of soft material, folds slightly for shipping.
25040828561E52	펜디 FENDI 토트백 (무료배송)	가방/지갑 > 여성가방 > 토트백 >	35x25x15	35x25x15	0.6	35.0	25.0	15.0	Tote bag with minimal padding. Leather material is relatively light.
2504036DAE6680	분크 토크 토트 스몰 블랙 (악세사리 포함)	가방/지갑 > 여성가방 > 토트백 >	30x20x15	28x18x12	0.45	28.0	18.0	12.0	Small tote bag with accessories. Soft material allows for slight compression.
2504027028C31E	구찌 빈티지 핑크 파우치 가방	가방/지갑 > 여성가방 > 토트백 >	30x10x15	30x10x10	0.25	30.0	10.0	10.0	Vintage pouch bag, soft material allows for compression. Minimal padding.
250327766FCEE4	펜디 주카 보스턴백	가방/지갑 > 여성가방 > 토트백 >	35x20x25	35x20x25	0.65	35.0	20.0	25.0	Tote bag with soft materials. Minimal packaging expected.
2503120E204361	PAIRS MINI TOTE BAG LEOPARD	여성가방 > 토트백	30x15x10	30x15x5	0.15	30.0	15.0	5.0	Mini tote bag made of soft material. Folds flat for shipping.
250322618E3723	포켓몬 스토어 Lucky for you 니팅토트백 (핑크)	패션잡화>여성가방>토트백	30x25x10	30x25x10	0.25	30.0	25.0	10.0	Knitted tote bag. Lightweight material with minimal packaging.
2503034482AB00	PAIRS MINI TOTE BAG LEOPARD	여성가방 > 토트백	30x10x20	30x10x10	0.15	30.0	10.0	10.0	Mini tote bag, soft material allows for compression when packed.
2503191CE6D212	시월 107 베이비 티디백	가방/지갑 > 여성가방 > 토트백 >	25x20x10	25x20x10	0.25	25.0	20.0	10.0	Small tote bag, lightweight materials with minimal padding.
25031812ECCEB0	투티에 볼레백 스몰 블랙	가방/지갑 > 여성가방 > 토트백 >	25x10x15	25x10x15	0.25	25.0	10.0	15.0	Small tote bag made of soft material. Minimal packaging expected.
25031624329EC4	나비버스 토트백 버건디	가방/지갑 > 여성가방 > 토트백 >	50x30x15	45x25x10	0.25	45.0	25.0	10.0	Tote bag made of soft material, folds easily for shipping.
2503140F7AB428	Hurjaboyacc - Pet leather bag S2 (puppy)	가방/지갑 > 여성가방 > 토트백 >	30x25x15	30x25x15	0.45	30.0	25.0	15.0	Leather bag with minimal padding. Dimensions reflect the bag's size.
250220E28DC8A2	오소이 토니 미니 (베이지)	가방/지갑 > 여성가방 > 토트백 >	30x10x20	28x8x18	0.35	28.0	8.0	18.0	Mini tote bag made of soft material. Folds slightly for shipping.
