order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
25102296E849D3	[대형 제품] 터닝메카드 갓 타나토스 매그넘 (블루랜드)	키덜트 > 피규어/인형 > 	30x20x15	35x25x20	1.2	35.0	25.0	20.0	The product is a large transforming toy, requiring extra padding for protection. The weight accounts for the plastic materials and internal mechanisms.
2510014F4FAE45	포켓몬스터 레진 피규어 스케일월드 - forest 흉터 니드킹 복각	키덜트 > 피규어/인형 > 	30x25x20	35x30x25	1.2	35.0	30.0	25.0	The resin figure is likely around 20cm tall and requires additional padding for protection. Resin figures can be dense, contributing to a higher weight.
25092106FEC2C3	팝마트 지모모 판매합니다. 미개봉 새상품	키덜트 > 피규어/인형 > 	25x20x15	30x25x20	0.6	30.0	25.0	20.0	The figure is likely around 15-20cm tall and requires additional padding for protection. The weight accounts for the figure's material and packaging.
250524E267DB16	드래곤볼 그란디스타.msp망가디멘션(투디멘션) 손오공 베지터 팝니다.	키덜트 > 피규어/인형 > 	30x20x15	35x25x20	1.2	35.0	25.0	20.0	Figures of Goku and Vegeta are typically around 20-30cm tall and require protective packaging. The weight accounts for the figures and their packaging.
250529A5E374E4	무속성 솜인형 10cm 인형옷	키덜트 > 피규어/인형 > 	25x20x15	25x20x15	0.25	25.0	20.0	15.0	10cm plush doll requires a box larger than the product to avoid compression. Light despite size, typical for plush toys.
25052630668F0E	무속성 10cm인형 미니파이 양도	키덜트 > 피규어/인형 > 	25x20x15	25x20x15	0.25	25.0	20.0	15.0	10cm plush doll requires extra space for padding and protection. Light material keeps the weight low.
2505262B855887	드래곤볼 피규어	키덜트 > 피규어/인형 > 	30x20x15	35x25x20	0.8	35.0	25.0	20.0	The Dragon Ball figure is likely around 15-20cm tall and requires additional padding for protection. The weight accounts for the figure's density and packaging.
2505259FD9C184	드래곤볼 손오공 망가 디멘션 피규어	키덜트 > 피규어/인형 > 	25x15x10	30x20x15	0.8	30.0	20.0	15.0	The figure is likely around 20cm tall and requires extra padding for protection. The weight accounts for the figure's density and packaging.
2505243C9A6CE2	무속성 옷 10cm우블플르슈 민트 겨울코트 호그와트망토 토끼 우주복 판매	키덜트 > 피규어/인형 > 	25x20x10	25x20x10	0.25	25.0	20.0	10.0	The product includes multiple small clothing items for figures, requiring a box larger than the individual pieces for protection. Light materials like fabric and plush contribute to a lower weight.
250521B8E7D101	롯데월드 포켓몬 어트랙션 가챠 미개봉품 피카츄 스핀바스켓	키덜트 > 피규어/인형 > 	20x15x10	20x15x10	0.25	20.0	15.0	10.0	The product is a small figurine set with minimal packaging needs. Light plastic material allows for a compact box size.
250523945CF00A	드래곤볼 bwfc 손오공 피규어	키덜트 > 피규어/인형 > 	25x20x15	30x25x20	0.8	30.0	25.0	20.0	The figure is approximately 20cm tall and requires additional space for padding and the base. It is made of plastic, which adds some weight but remains relatively light.
2505216C3634CF	드래곤볼 msp 베지트 피규어	키덜트 > 피규어/인형 > 	25x20x15	30x25x20	0.8	30.0	25.0	20.0	The figure is likely around 15-20cm tall and requires padding for protection. Estimated weight includes the figure and packaging.
2505136D2AE033	망가디 멘션 드래곤볼(2개) +원피스(1개)	키덜트 > 피규어/인형 > 	30x20x15	35x25x20	1.2	35.0	25.0	20.0	Set includes three figures, requiring a larger box for padding. Figures are typically dense and need protective packaging.
250518D6C773C9	드래곤볼 bwfc 유년기 우유배달 손오공 피규어	키덜트 > 피규어/인형 > 	25x20x15	30x25x20	0.8	30.0	25.0	20.0	The figure is likely around 15-20cm tall and requires additional padding for protection. The weight accounts for the figure and packaging materials.
2505170761E488	어나니머스 사이버펑크 엣지러너 레베카 레진 피규어	키덜트 > 피규어/인형 > 	30x25x20	35x30x25	1.2	35.0	30.0	25.0	The resin figure is medium-sized and requires padding for protection. Resin figures can be dense, contributing to a higher weight.
25051686C5E008	티니핑 쥬얼하트윙폰/티니하트윙	키덜트 > 피규어/인형 > 	25x20x10	30x25x15	0.5	30.0	25.0	15.0	The product includes multiple small figurines and accessories, requiring a larger box for padding. Estimated weight accounts for the plastic materials and additional packaging.
250515717640F1	드래곤볼 점프 애니버서리 피규어 손오공(새제품)	키덜트 > 피규어/인형 > 	25x20x15	30x25x20	0.8	30.0	25.0	20.0	The figure is likely around 20cm tall and requires additional padding for protection. The weight accounts for the figure's density and packaging.
250513152A4C7F	드래곤볼 Z 매치 메이커스 프리저 . 배지터.손오공 피규어 일괄 핫토이x	키덜트 > 피규어/인형 > 	30x25x20	35x30x25	1.2	35.0	30.0	25.0	The figure set is medium-sized with multiple characters and detailed features, requiring extra padding for protection during shipping.
2505194E9829A2	시나모롤카페 모카 인형 마스코트 단순전시 일괄	키덜트 > 피규어/인형 > 	40x30x25	40x30x25	0.8	40.0	30.0	25.0	The plush dolls are soft and require extra space for padding. The larger doll is significant in size, while the smaller one adds to the overall weight.
250516BBF54097	판매) 에프렘클로젯 옷장 퐁드림 블루 10cm 무속성 솜 인형 옷	키덜트 > 피규어/인형 > 	25x20x15	25x20x15	0.25	25.0	20.0	15.0	The 10cm plush doll requires a box larger than its size for protection. Light materials and padding contribute to a low weight.
25051564DE62E3	D3 디쓰리 번개드라몬 디지몬 02 레진 피규어	키덜트 > 피규어/인형 > 	30x20x15	35x25x20	1.2	35.0	25.0	20.0	The resin figure is medium-sized and requires padding for protection. The weight accounts for the dense material.
25051055C96E8E	마지막 할인~ 티니핑 해핑 피규어 미개봉	키덜트 > 피규어/인형 > 	25x20x10	25x20x10	0.25	25.0	20.0	10.0	The figure is small but comes with additional accessories, requiring a box that accommodates padding. Light plastic material keeps the weight low.
250508FBDDB7C0	블레이드앤소울 피규어 전세트	키덜트 > 피규어/인형 > 	30x30x15	30x30x15	1.5	30.0	30.0	15.0	Complete figure set likely includes multiple figures requiring protective packaging. Estimated weight accounts for the density of the figures and packaging materials.
250504723B13AF	드래곤볼 글리터&글래머러스 부루마 피규어 판매 (정품)	키덜트 > 피규어/인형 > 	30x20x15	35x25x20	1.2	35.0	25.0	20.0	The Bulma figures are medium-sized collectibles that require protective packaging. The weight accounts for the figures' density and the base stands.
25050769CF742D	스위치 구관SD 시호 B타입 미백헤드+ 안구 일괄 (급처!)	키덜트 > 피규어/인형 > 	30x20x15	35x25x20	1.2	35.0	25.0	20.0	The figure is likely around 30cm tall and includes additional parts like a head and eyes, requiring a larger box for padding. The weight accounts for the density of the materials used in the figure.
25050872097198	토잠토선 망무 마도조사	키덜트 > 피규어/인형 > 	25x20x10	25x20x10	0.25	25.0	20.0	10.0	The plush figures are small but require a standard box size for protection. They are light despite their size.
