order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
25102296E849D3	[대형 제품] 터닝메카드 갓 타나토스 매그넘 (블루랜드)	키덜트 > 피규어/인형 > 	1.035	38.0	20.0	27.0	20520.0	1.1	28.0	35.0	12.0	11760.0	1.2	35.0	25.0	20.0	17500.0	0.0628	0.1594	-0.4269	-0.1472	0	1	The product is a large transforming toy, requiring extra padding for protection. The weight accounts for the plastic materials and internal mechanisms.
2510014F4FAE45	포켓몬스터 레진 피규어 스케일월드 - forest 흉터 니드킹 복각	키덜트 > 피규어/인형 > 	1.4	45.0	20.0	39.0	35100.0	2.0	23.0	28.0	22.0	14168.0	1.2	35.0	30.0	25.0	26250.0	0.4286	-0.1429	-0.5964	-0.2521	1	1	The resin figure is likely around 20cm tall and requires additional padding for protection. Resin figures can be dense, contributing to a higher weight.
25092106FEC2C3	팝마트 지모모 판매합니다. 미개봉 새상품	키덜트 > 피규어/인형 > 	5.285	68.0	30.0	35.0	71400.0	0.35	12.0	12.0	15.0	2160.0	0.6	30.0	25.0	20.0	15000.0	-0.9338	-0.8865	-0.9697	-0.7899	1	1	The figure is likely around 15-20cm tall and requires additional padding for protection. The weight accounts for the figure's material and packaging.
250524E267DB16	드래곤볼 그란디스타.msp망가디멘션(투디멘션) 손오공 베지터 팝니다.	키덜트 > 피규어/인형 > 	3.295	44.9	43.8	24.8	48772.176	0.3	10.0	10.0	15.0	1500.0	1.2	35.0	25.0	20.0	17500.0	-0.9090	-0.6358	-0.9692	-0.6412	1	1	Figures of Goku and Vegeta are typically around 20-30cm tall and require protective packaging. The weight accounts for the figures and their packaging.
250529A5E374E4	무속성 솜인형 10cm 인형옷	키덜트 > 피규어/인형 > 	0.1	11.6	18.1	8.4	1763.6640000000002	0.2	7.0	7.0	7.0	343.0	0.25	25.0	20.0	15.0	7500.0	1.0000	1.5000	-0.8055	3.2525	0	0	10cm plush doll requires a box larger than the product to avoid compression. Light despite size, typical for plush toys.
25052630668F0E	무속성 10cm인형 미니파이 양도	키덜트 > 피규어/인형 > 	0.17	18.7	15.1	12.0	3388.44	0.2	10.0	10.0	10.0	1000.0	0.25	25.0	20.0	15.0	7500.0	0.1765	0.4706	-0.7049	1.2134	0	0	10cm plush doll requires extra space for padding and protection. Light material keeps the weight low.
2505262B855887	드래곤볼 피규어	키덜트 > 피규어/인형 > 	1.005	43.5	28.0	19.5	23751.0	0.3	10.0	10.0	15.0	1500.0	0.8	35.0	25.0	20.0	17500.0	-0.7015	-0.2040	-0.9368	-0.2632	1	1	The Dragon Ball figure is likely around 15-20cm tall and requires additional padding for protection. The weight accounts for the figure's density and packaging.
2505259FD9C184	드래곤볼 손오공 망가 디멘션 피규어	키덜트 > 피규어/인형 > 	2.04	42.0	30.5	26.5	33946.5	0.8	10.0	25.0	15.0	3750.0	0.8	30.0	20.0	15.0	9000.0	-0.6078	-0.6078	-0.8895	-0.7349	0	1	The figure is likely around 20cm tall and requires extra padding for protection. The weight accounts for the figure's density and packaging.
2505243C9A6CE2	무속성 옷 10cm우블플르슈 민트 겨울코트 호그와트망토 토끼 우주복 판매	키덜트 > 피규어/인형 > 	0.23	16.5	13.0	12.0	2574.0	0.5	20.0	10.0	15.0	3000.0	0.25	25.0	20.0	10.0	5000.0	1.1739	0.0870	0.1655	0.9425	1	0	The product includes multiple small clothing items for figures, requiring a box larger than the individual pieces for protection. Light materials like fabric and plush contribute to a lower weight.
250521B8E7D101	롯데월드 포켓몬 어트랙션 가챠 미개봉품 피카츄 스핀바스켓	키덜트 > 피규어/인형 > 	0.21	24.5	13.5	11.5	3803.625	0.3	10.0	10.0	15.0	1500.0	0.25	20.0	15.0	10.0	3000.0	0.4286	0.1905	-0.6056	-0.2113	1	1	The product is a small figurine set with minimal packaging needs. Light plastic material allows for a compact box size.
