order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
251022DC343D70	스키주 마그넷 플러시 세트 도미 팝업 스키즈	스타굿즈 > 보이그룹 > 인형/피규어 >	30x25x15	30x25x15	0.45	30.0	25.0	15.0	Set of plush toys, likely around 20cm each. Soft material keeps weight light despite size.
25090612A6BD63	방탄소년단 x 스타벅스 곰돌이 무드등	스타굿즈 > 보이그룹 > 인형/피규어 >	15x15x20	15x15x20	0.25	15.0	15.0	20.0	Two small figurines in protective packaging. Light weight due to plastic material.
2505231BFB22E7	냥고니 지드래곤 지디 인형 빅뱅 비공굿	스타굿즈 > 보이그룹 > 인형/피규어 >	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Plush toy with soft material, estimated size and weight for a small doll.
250524D439A2C5	미니위츄	스타굿즈 > 보이그룹 > 인형/피규어 >	20x15x10	20x15x10	0.15	20.0	15.0	10.0	Mini plush toy set with soft material, light despite size.
25052340E74193	스트레이키즈 스키주 10cm	스타굿즈 > 보이그룹 > 인형/피규어 >	15x12x10	15x12x10	0.15	15.0	12.0	10.0	10cm plush toys, soft material is light despite size.
250515A11A32B8	몬뭉치엑스 냥균 미니미니 냥균 키링	스타굿즈 > 보이그룹 > 인형/피규어 >	15x10x5	15x10x5	0.12	15.0	10.0	5.0	Mini plush keychain and accessory. Soft material keeps weight light.
2505237B941C45	세븐틴 정한 쫑티쥬 인형 양도합니다	스타굿즈 > 보이그룹 > 인형/피규어 >	15x12x10	15x12x10	0.15	15.0	12.0	10.0	Small plush toy, soft material is light despite size.
250520AD5F9D15	데이식스 앙콘 MD 데니멀즈 페이스 시크릿 키링	스타굿즈 > 보이그룹 > 인형/피규어 >	10x10x5	10x10x5	0.05	10.0	10.0	5.0	Keyring plush toy, small and lightweight.
250522EC5B31F5	미개봉)거니니 gunini 왕자인형 키링양도 zb1 제로니 zeroni	스타굿즈 > 보이그룹 > 인형/피규어 >	10x8x15	10x8x15	0.12	10.0	8.0	15.0	Keychain plush toy, approximately 15cm tall, soft material is light.
250522CBF3A7C9	미개봉)유니니 yunini 왕자인형 키링양도 zb1 제로니 zeroni	스타굿즈 > 보이그룹 > 인형/피규어 >	10x8x5	10x8x5	0.05	10.0	8.0	5.0	Small plush keychain figure, lightweight and compact.
25051704394E4D	데이식스 포에버영 앙콘엠디 라이트밴드 커스텀 커버	스타굿즈 > 보이그룹 > 인형/피규어 >	15x15x5	15x15x5	0.15	15.0	15.0	5.0	Four light band custom covers in small boxes, lightweight and compact.
2505155421FA60	엔시티 위시 위시돌 쿠리 리쿠 인형 양도	스타굿즈 > 보이그룹 > 인형/피규어 >	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Soft plush doll with a compact size. Light despite its appearance.
250509A5E91792	엔시티 위시 인형 팝니다	스타굿즈 > 보이그룹 > 인형/피규어 >	20x15x10	20x15x10	0.15	20.0	15.0	10.0	Plush doll likely around 15-20cm in size, soft material keeps it light.
25051482E1C711	미개봉 버블냥 엔시티위시 유우시 인형 포카 앨범 nctwish yushi	스타굿즈 > 보이그룹 > 인형/피규어 >	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Plush doll is soft and light, packed in a minimal bag.
2505156EF798D5	SF9 인성 공식인형 쏭쏭이 15cm 인형 양도	스타굿즈 > 보이그룹 > 인형/피규어 >	15x12x10	15x12x10	0.15	15.0	12.0	10.0	15cm plush doll. Soft material is light despite size.
250512D092E222	데이식스 데니멀즈 필 쁘띠멀즈 필 키링	스타굿즈 > 보이그룹 > 인형/피규어 >	10x10x5	10x10x5	0.05	10.0	10.0	5.0	Mini plush keyring, lightweight and compact.
2505041B0F9411	엔시티위시 위시돌 쿠리	스타굿즈 > 보이그룹 > 인형/피규어 >	15x12x10	15x12x10	0.15	15.0	12.0	10.0	Small plush doll with minimal packaging. Soft material keeps it light.
250507C0644A7D	장하오 하니니 메시지 키링 양도	스타굿즈 > 보이그룹 > 인형/피규어 >	12x8x5	12x8x5	0.1	12.0	8.0	5.0	Keyring plush toy, small size and light weight.
250512F686F8AC	엔시티위시 위츄	스타굿즈 > 보이그룹 > 인형/피규어 >	15x10x5	15x10x5	0.12	15.0	10.0	5.0	Plush keychain with small dimensions and light weight.
25051171405BB1	NCT WISH nct wish 엔시티 위시 위츄 양도 wichu 유우시	스타굿즈 > 보이그룹 > 인형/피규어 >	20x20x10	20x20x10	0.25	20.0	20.0	10.0	Plush star-shaped toy, soft material is light despite size.
25050240CBFB73	미개봉 시오닝 인형	스타굿즈 > 보이그룹 > 인형/피규어 >	15x12x10	15x12x10	0.15	15.0	12.0	10.0	Small plush doll, soft material is light despite size.
