order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
2505244146A327	(미개봉) 니케 디저트39 신데렐라 무드등 동D 포토카드	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x5	20x15x5	0.25	20.0	15.0	5.0	Includes a photo card and a mood lamp, estimated in a compact box with minimal padding.
250529C04B62C4	이착헌 이세계착각헌터 정하성 멍하성 헌터증 아크릴스탠드 일괄 판매	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	30x20x10	30x20x10	0.45	30.0	20.0	10.0	Includes plush toy, acrylic stand, and several cards. Soft items and cards are light but require a larger box for protection.
250525AC4A552E	[미개봉] 40cm 앙스타인형 카제하야 타츠미 앙스타 누이 타츠미 파샤	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	44x36x18	44x36x18	0.38	44.0	36.0	18.0	40cm plush doll, soft material is light despite size.
250519565F3BDC	에이스테 에일리언 스테이지 루카 토끼 아크릴 이반 틸 미지 수아 루카	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x1	15x10x1	0.05	15.0	10.0	1.0	Acrylic figure with minimal packaging, very light.
250521EE7ADD74	맘스터치 스타레일 트리비 아글라이아 코롯토	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x15x3	15x15x3	0.15	15.0	15.0	3.0	Includes a small figure and two photo cards, all lightweight and compact.
25051671E520DA	승리의여신 니케 아크릴스탠드 3종선택	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x2	20x15x2	0.15	20.0	15.0	2.0	Acrylic stand typically lightweight and flat, suitable for minimal packaging.
2505164B0073EE	일괄 딸기 가나디 고냐니 키링	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x5	15x10x5	0.12	15.0	10.0	5.0	Two small plush keychains, soft material is light and compact.
25042501728C0D	주술회전 애니메이트 카페 시부야 쵸소우 유지 아크릴 포토카드 특전 굿즈	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x12x2	15x12x2	0.08	15.0	12.0	2.0	Includes acrylic photo cards and small accessories, very light and compact.
2504220F84D79A	가비지타임 피규어 판매	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x10	15x10x10	0.25	15.0	10.0	10.0	Two small figurines, each around 10cm tall, with minimal packaging.
250502A2415DEA	오란고교 타마키 아크릴 +코스터	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x2	20x15x2	0.15	20.0	15.0	2.0	Acrylic stand and coaster set, lightweight and flat packaging.
2504274FD17A02	명조 음림 아크릴 양도	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x1	20x15x1	0.05	20.0	15.0	1.0	Acrylic standee is lightweight and flat, minimal packaging required.
250430C97EB0EB	닌타마 케마 토메사부로 캔뱃지 5개	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x12x2	15x12x2	0.1	15.0	12.0	2.0	5 badge pins, lightweight and minimal packaging.
