order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
25112429810652	최강공룡 미니특공대 그레이트 렉스카이저 D9 썬더티라 버닝케라	출산/육아>완구/인형>작동완구>로봇	7.605	70.0	37.0	50.5	130795.0	4.5	50.0	55.0	25.0	68750.0	3.8	45.0	35.0	25.0	39375.0	-0.4083	-0.5003	-0.4744	-0.6990	0	0	Large robot toy with multiple components and mechanisms. Robot toys typically weigh 2-5kg due to motors and materials.
251116530B6260	메탈카드봇W 블루캅W 헤비아이언 팬텀호넷 타이건 전제품 풀세트 자동차 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	7.05	70.0	37.0	50.5	130795.0	6.5	30.0	50.0	35.0	52500.0	4.5	50.0	40.0	30.0	60000.0	-0.0780	-0.3617	-0.5986	-0.5413	0	1	Full set of transforming robot toys, typically heavier due to motors and materials. Requires a larger box for protection and padding.
251102F8ACC9EF	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	7.715	62.0	37.0	58.0	133052.0	5.0	45.0	55.0	20.0	49500.0	3.5	40.0	30.0	25.0	30000.0	-0.3519	-0.5463	-0.6280	-0.7745	0	0	Large transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
251111EB34590F	최강공룡 미니특공대  그레이트 렉스카이저 D9 전제품 풀세트 공룡 변신 로봇 장난감	출산/육아>완구/인형>작동완구>로봇	7.95	72.0	42.0	54.0	163296.0	5.0	60.0	40.0	50.0	120000.0	4.5	50.0	40.0	30.0	60000.0	-0.3711	-0.4340	-0.2651	-0.6326	0	0	Large transforming robot toy set with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
251029E1DC50BF	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	7.87	69.5	50.0	50.5	175487.5	5.0	45.0	55.0	20.0	49500.0	3.5	40.0	30.0	25.0	30000.0	-0.3647	-0.5553	-0.7179	-0.8290	0	0	Large transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
251029CB2EA937	최강공룡 미니특공대 다이노엠페러	출산/육아>완구/인형>작동완구>로봇	6.945	69.0	24.0	60.0	99360.0	8.0	50.0	59.0	20.0	59000.0	3.0	40.0	30.0	25.0	30000.0	0.1519	-0.5680	-0.4062	-0.6981	0	0	Robot toy with multiple components and mechanisms. Typically weighs 2-5kg due to motors and materials.
2510246F2907EA	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	7.59	70.0	38.0	51.5	136990.0	5.0	45.0	55.0	20.0	49500.0	3.5	40.0	30.0	25.0	30000.0	-0.3412	-0.5389	-0.6387	-0.7810	0	0	Large transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
25102516877FB1	최강공룡 미니특공대 다이노엠페러 공룡 합체변신로봇 프테라 티라노 트리케라 브라키오 장난감	출산/육아>완구/인형>작동완구>로봇	6.905	65.5	30.0	56.0	110040.0	4.0	35.0	50.0	25.0	43750.0	3.5	45.0	35.0	25.0	39375.0	-0.4207	-0.4931	-0.6024	-0.6422	0	0	This is a large transforming robot toy set with multiple dinosaur figures. Robot toys typically weigh 2-5kg due to motors and components, requiring a larger box for protection.
25102516FC8F04	최강공룡 미니특공대 다이노엠페러 공룡 합체변신로봇 프테라 티라노 트리케라 브라키오 장난감	출산/육아>완구/인형>작동완구>로봇	7.005	65.5	30.0	56.0	110040.0	12.0	35.0	50.0	25.0	43750.0	3.5	40.0	30.0	25.0	30000.0	0.7131	-0.5004	-0.6024	-0.7274	1	0	This is a combination robot toy with multiple components, requiring protective packaging. Robot toys typically weigh 2-5kg due to motors and materials.
2510265ECBA21C	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	7.645	70.0	50.0	50.0	175000.0	5.0	45.0	55.0	20.0	49500.0	3.5	40.0	30.0	25.0	30000.0	-0.3460	-0.5422	-0.7171	-0.8286	0	0	Large transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
251024466D783B	최강공룡 미니특공대 다이노엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	5.82	64.0	26.0	52.0	86528.0	2.5	38.0	48.0	14.0	25536.0	3.5	40.0	30.0	25.0	30000.0	-0.5704	-0.3986	-0.7049	-0.6533	1	1	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
25102631425208	최강공룡 미니특공대 다이노엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	5.82	64.0	26.0	50.0	83200.0	2.5	38.0	48.0	14.0	25536.0	3.5	40.0	30.0	25.0	30000.0	-0.5704	-0.3986	-0.6931	-0.6394	1	1	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
