order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
250530CF6C4A7A	셀바이셀 아줄렌 수딩 토너 1000ml / 약산성 촉촉한스킨 피부과토너	화장품/미용>스킨케어>스킨/토너	10x10x25	12x12x28	1.1	12.0	12.0	28.0	1000ml toner in a plastic bottle. Slightly larger box for minimal padding.
25052037C0E4E4	[미연x포토카드 A set 증정] 병풀 추출물 토너 300ml	뷰티 > 스킨케어 > 스킨/토너/패드	20x7x7	22x9x9	0.35	22.0	9.0	9.0	300ml toner bottle with minimal packaging. Light weight and compact size.
250430FA21B48B	일리윤 세라마이드 아토 속보습 스킨 250ml	화장품/미용>스킨케어>스킨/토너	7x7x18	8x8x20	0.35	8.0	8.0	20.0	250ml skincare product in a rigid bottle. Minimal padding added for packaging.
250428B87AB1C5	넘버즈인 1번 진정 맑게담은 청초토너 300ml	화장품/미용>스킨케어>스킨/토너	6x6x20	8x8x22	0.35	8.0	8.0	22.0	300ml toner in a rigid bottle. Minimal padding added for shipping.
2504192179B52F	아누아 어성초 77% 수딩 토너 저자극 토너 500ml 737015	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle with minimal packaging. Slightly larger box for protection.
250416A8C7E8C8	아누아 어성초 77% 토너 500ml 1개	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle with minimal packaging. Slightly larger box for protection.
25041488175506	넘버즈인 1번 진정 맑게담은 청초토너 300ml	화장품/미용>스킨케어>스킨/토너	6x6x20	8x8x22	0.35	8.0	8.0	22.0	300ml toner in a plastic bottle. Minimal padding added for shipping.
2504086CB8E740	아누아 어성초 77% 수딩 토너 저자극 토너 500ml 737015	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner in a bottle with minimal packaging. Slightly larger box for protection.
250330D9836B71	아누아 어성초 77% 수딩 토너 500ml 대용량	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner in a rigid box. Minimal padding added for shipping.
2503242CD5B39C	[복수구매 행사]아누아 어성초 77% 토너 500ml 대용량	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
25032154AAFAFF	아누아 어성초 77% 수딩 토너 500ml 대용량	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner in a rigid box. Minimal padding added for shipping.
250324E7D2526F	플레이브 메디힐 세트 양도 (세안 밴드 + 쇼핑백 포함)	뷰티/미용 > 스킨케어 > 스킨/토너/미스트 >	25x20x5	25x20x5	0.4	25.0	20.0	5.0	Set includes skincare products and a headband, packaged in a shopping bag. Light items with minimal padding.
250318A8BEF9FE	아누아 어성초 77% 수딩 토너 500ml 대용량	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x21	0.55	8.0	8.0	21.0	500ml toner in a rigid box. Minimal padding added for packaging.
250316906CDF26	브링그린 티트리 시카 수딩 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x18	8x8x20	0.55	8.0	8.0	20.0	500ml toner in a plastic bottle. Slightly larger box for minimal padding.
2503101D4652AF	아누아(Anua) 어성초 77 수딩 토너 500ml 1개	스킨케어>스킨/토너>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
2503076F4922EE	아누아 어성초 77% 수딩 토너 500ml 대용량	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner in a rigid box. Minimal padding added for shipping.
250303EC44960D	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
25030337F58ACD	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle with minimal packaging. Slightly larger box for protection.
2503030FD2628C	아누아 어성초 77% 수딩 토너 500ml 대용량	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner in a rigid box. Minimal padding added for shipping.
2503044B0E94F6	아누아(Anua) 어성초 77 수딩 토너 500ml 1개	스킨케어>스킨/토너>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
25022159C48B70	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
250220503D65D5	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
250219A1D23378	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
250214F7AC8050	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
250216AEBC0C37	이즈앤트리 초저분자 히아루론산 토너 300ml	화장품/미용>스킨케어>스킨/토너	8x8x18	10x10x20	0.35	10.0	10.0	20.0	300ml toner bottle. Slightly larger box for minimal padding.
250211DE9A3251	VT 시카 마일드 클렌징 티슈 1+1	스킨케어>스킨/토너>스킨/토너	20x12x5	20x12x5	0.15	20.0	12.0	5.0	Cleansing tissue pack is light and compact, with minimal packaging.
250206C1168AAB	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
250206084840A6	아누아 어성초 77% 수딩 토너 500ml 대용량	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner in a rigid box. Minimal padding added for shipping.
25013127187302	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
2501314A341E6E	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
250201BC1B4A67	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
250130842543D2	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
25020179617670	아누아 어성초 77% 토너 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner bottle. Slightly larger box for minimal padding.
250116C79E2163	아누아 토너 어성초 77% 500ml	화장품/미용>스킨케어>스킨/토너	7x7x20	8x8x22	0.55	8.0	8.0	22.0	500ml toner in a rigid box. Minimal padding added for shipping.
250120FBCAE2C1	넘버즈인_5번 글루타치온C 비타수액 에센셜 토너 200ml, 1개	화장품/미용>스킨케어>스킨/토너	6x6x18	8x8x20	0.25	8.0	8.0	20.0	200ml toner bottle. Slightly larger box for minimal padding.
250118C294CA06	VT 시카 마일드 클렌징 티슈 1+1	스킨케어>스킨/토너>스킨/토너	20x12x5	20x12x5	0.15	20.0	12.0	5.0	Cleansing tissue pack with two units. Minimal packaging needed for lightweight items.
2501158243EFDA	VT 시카 마일드 클렌징 티슈 1+1	스킨케어>스킨/토너>스킨/토너	20x12x5	20x12x5	0.15	20.0	12.0	5.0	Cleansing tissue pack with two units. Minimal packaging needed for lightweight items.
250110829E5F2A	라네즈 크림스킨 기획세트 (170ml+ 리필130ml 추가구성)	화장품/미용>스킨케어>스킨/토너	20x15x10	22x17x12	0.45	22.0	17.0	12.0	Skincare set includes multiple bottles and a refill. Light packaging with minimal padding.
250109F00A1212	토니모리 바이오 이엑스 셀펩타이드 필 업 토너 130ml	화장품/미용>스킨케어>스킨/토너	6x6x18	8x8x20	0.15	8.0	8.0	20.0	Toner bottle is compact and lightweight, with minimal packaging needed.
