order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
25102296E849D3	[대형 제품] 터닝메카드 갓 타나토스 매그넘 (블루랜드)	키덜트 > 피규어/인형 >	25x20x10	25x20x10	0.25	25.0	20.0	10.0	Figure in box. Compact packaging with minimal padding.
2510014F4FAE45	포켓몬스터 레진 피규어 스케일월드 - forest 흉터 니드킹 복각	키덜트 > 피규어/인형 >	25x20x15	25x20x15	0.45	25.0	20.0	15.0	Resin figure of moderate size. Weight includes minimal packaging.
25092106FEC2C3	팝마트 지모모 판매합니다. 미개봉 새상품	키덜트 > 피규어/인형 >	15x10x10	15x10x10	0.25	15.0	10.0	10.0	Figure is likely a solid collectible. Weight is typical for similar items.
250524E267DB16	드래곤볼 그란디스타.msp망가디멘션(투디멘션) 손오공 베지터 팝니다.	키덜트 > 피규어/인형 >	20x15x30	20x15x30	0.75	20.0	15.0	30.0	Two figurines in boxes. Standard packaging for collectibles.
250529A5E374E4	무속성 솜인형 10cm 인형옷	키덜트 > 피규어/인형 >	15x10x10	15x10x10	0.12	15.0	10.0	10.0	10cm plush dolls are soft and light, minimal packaging.
25052630668F0E	무속성 10cm인형 미니파이 양도	키덜트 > 피규어/인형 >	15x10x10	15x10x10	0.12	15.0	10.0	10.0	10cm plush doll in minimal packaging. Soft material is light.
2505262B855887	드래곤볼 피규어	키덜트 > 피규어/인형 >	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Full figure of Bulma from Dragon Ball. Typical weight for a collectible figure.
2505259FD9C184	드래곤볼 손오공 망가 디멘션 피규어	키덜트 > 피규어/인형 >	20x15x30	20x15x30	0.25	20.0	15.0	30.0	Figurine in box. Standard packaging for collectibles.
2505243C9A6CE2	무속성 옷 10cm우블플르슈 민트 겨울코트 호그와트망토 토끼 우주복 판매	키덜트 > 피규어/인형 >	30x20x5	30x20x5	0.15	30.0	20.0	5.0	Assorted clothing items for figures, lightweight materials with minimal packaging.
250521B8E7D101	롯데월드 포켓몬 어트랙션 가챠 미개봉품 피카츄 스핀바스켓	키덜트 > 피규어/인형 >	15x10x10	15x10x5	0.12	15.0	10.0	5.0	Figurine set with minimal packaging. Lightweight plastic material.
250523945CF00A	드래곤볼 bwfc 손오공 피규어	키덜트 > 피규어/인형 >	20x15x25	22x17x27	0.35	22.0	17.0	27.0	Figure with base. Compact size and light weight.
2505216C3634CF	드래곤볼 msp 베지트 피규어	키덜트 > 피규어/인형 >	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Figurine in box. Typical size and weight for collectible figures.
2505136D2AE033	망가디 멘션 드래곤볼(2개) +원피스(1개)	키덜트 > 피규어/인형 >	20x15x30	20x15x30	0.75	20.0	15.0	30.0	Two figures in boxes. Each figure is likely around 30cm tall, with minimal packaging.
250518D6C773C9	드래곤볼 bwfc 유년기 우유배달 손오공 피규어	키덜트 > 피규어/인형 >	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Figure is likely in a box with minimal padding. Typical weight for a collectible figure.
2505170761E488	어나니머스 사이버펑크 엣지러너 레베카 레진 피규어	키덜트 > 피규어/인형 >	20x15x15	22x18x18	0.35	22.0	18.0	18.0	Resin figure with some bulk, but still relatively light. Box size includes minimal padding.
25051686C5E008	티니핑 쥬얼하트윙폰/티니하트윙	키덜트 > 피규어/인형 >	15x10x5	15x10x5	0.12	15.0	10.0	5.0	Includes small electronic toys and accessories. Lightweight plastic components.
250515717640F1	드래곤볼 점프 애니버서리 피규어 손오공(새제품)	키덜트 > 피규어/인형 >	20x15x25	20x15x25	0.35	20.0	15.0	25.0	Full figure with packaging. Typical weight for a collectible figure.
250513152A4C7F	드래곤볼 Z 매치 메이커스 프리저 . 배지터.손오공 피규어 일괄 핫토이x	키덜트 > 피규어/인형 >	25x20x20	25x20x20	0.8	25.0	20.0	20.0	Full figure set with multiple characters. Rigid material, weight reflects solid construction.
2505194E9829A2	시나모롤카페 모카 인형 마스코트 단순전시 일괄	키덜트 > 피규어/인형 >	40x30x20	35x25x15	0.45	35.0	25.0	15.0	Two plush dolls, soft material is light. Packed size is smaller due to compression.
250516BBF54097	판매) 에프렘클로젯 옷장 퐁드림 블루 10cm 무속성 솜 인형 옷	키덜트 > 피규어/인형 >	15x10x10	15x10x10	0.12	15.0	10.0	10.0	10cm plush doll. Soft material is light with minimal packaging.
25051564DE62E3	D3 디쓰리 번개드라몬 디지몬 02 레진 피규어	키덜트 > 피규어/인형 >	25x15x20	25x15x20	0.35	25.0	15.0	20.0	Resin figure, similar size to other collectible figures. Weight is typical for resin material.
25051055C96E8E	마지막 할인~ 티니핑 해핑 피규어 미개봉	키덜트 > 피규어/인형 >	20x15x5	20x15x5	0.15	20.0	15.0	5.0	Figure and accessories in plastic packaging. Lightweight.
250508FBDDB7C0	블레이드앤소울 피규어 전세트	키덜트 > 피규어/인형 >	30x30x10	30x30x10	0.5	30.0	30.0	10.0	Full set of figures in a compact box. Estimated weight includes minimal packaging.
250504723B13AF	드래곤볼 글리터&글래머러스 부루마 피규어 판매 (정품)	키덜트 > 피규어/인형 >	30x20x15	30x20x15	0.45	30.0	20.0	15.0	Full figure set of Bulma from Dragon Ball. Rigid plastic material, weight reflects multiple figures.
