order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
2505230B77882E	넘버즈인 글루타치온씨 흔적 앰플샷 30ml	화장품/미용>스킨케어>에센스	0.155	16.0	11.0	7.0	1232.0	0.1	5.0	10.0	5.0	0.0	0.15	10.0	5.0	15.0	750.0	-0.3548	-0.0323	-1.0000	-0.3912	1	1	30ml serum in a small box. Light weight with minimal packaging.
250429B4F9FBD7	세포랩 세리포리아 락세라타 클렙스 바이오제닉 퍼스트 에센스 155ml 모공축소 탄력 주름	화장품/미용>스킨케어>에센스	1.365	24.9	15.7	16.0	6254.88	0.2	5.0	10.0	5.0	0.0	0.25	8.0	8.0	16.0	1024.0	-0.8535	-0.8168	-1.0000	-0.8363	1	1	Essence bottle is rigid and slightly larger for packaging. Light weight due to glass material.
25042013F33CAD	1+1 메디큐브 PDRN 핑크 앰플 30ml+30ml	화장품/미용>스킨케어>에센스	3.73	33.1	30.1	16.0	15940.96	0.1	5.0	10.0	5.0	0.0	0.25	12.0	8.0	15.0	1440.0	-0.9732	-0.9330	-1.0000	-0.9097	1	1	Two 30ml serum bottles. Minimal packaging needed for lightweight cosmetic products.
250513776AACFA	[수분 충전]아벤느 이드랑스 에센스 인 로션 200ml 2입기획	뷰티 > 더모 코스메틱 > 스킨케어 > 에센스/세럼	1.205	25.7	15.7	15.1	6092.699	0.25	6.0	15.0	6.0	0.0	0.5	15.0	6.0	20.0	1800.0	-0.7925	-0.5851	-1.0000	-0.7046	1	1	Two 200ml bottles of essence in minimal packaging. Light weight due to liquid content.
250502079F14AC	이자녹스 시카 콜라겐 리프팅 앰플 30ml	화장품/미용>스킨케어>에센스	0.71	20.8	13.0	8.6	2325.44	0.1	5.0	15.0	5.0	0.0	0.15	12.0	7.0	17.0	1428.0	-0.8592	-0.7887	-1.0000	-0.3859	1	1	30ml essence in a glass bottle with minimal packaging. Light weight.
250504D7EFD8C6	에스트라 리제덤 365 모공탄력 캡슐세럼 30ml 기획 (+세럼15ml+크림 10ml+아이세럼 3ml)	뷰티 > 더모 코스메틱 > 스킨케어 > 에센스/세럼	0.325	25.8	15.1	16.6	6467.028	0.2	8.0	10.0	8.0	0.0	0.15	15.0	10.0	5.0	750.0	-0.3846	-0.5385	-1.0000	-0.8840	0	1	The product includes a 30ml serum and additional smaller items, all of which are light and can be packaged compactly.
250426AA0F73E8	브이티코스메틱 VT 리들샷 300 50ml	화장품/미용>스킨케어>에센스	0.18	21.2	9.7	7.0	1439.48	0.1	5.0	10.0	5.0	0.0	0.15	8.0	8.0	18.0	1152.0	-0.4444	-0.1667	-1.0000	-0.1997	1	1	50ml essence in a rigid bottle. Minimal padding added for shipping.
250423806DF2F2	[정품] ANJO 앙쥬 24K 골드 래디언스 스킨 에센스150ml 기미 미백 2개	화장품/미용>스킨케어>에센스	0.925	21.5	14.5	9.3	2899.275	0.3	6.0	15.0	6.0	0.0	0.35	22.0	12.0	7.0	1848.0	-0.6757	-0.6216	-1.0000	-0.3626	1	1	Two 150ml essence bottles. Light weight with minimal packaging.
2504189501920E	여드름 앰플 아누아 어성초 80 수분진정 앰플 30ml 737022	화장품/미용>스킨케어>에센스	1.55	25.3	14.9	10.4	3920.488	0.1	5.0	10.0	5.0	0.0	0.15	8.0	8.0	18.0	1152.0	-0.9355	-0.9032	-1.0000	-0.7062	1	1	30ml essence in a glass bottle with minimal packaging. Light weight.
250416075638E4	스킨푸드 로열허니 프로폴리스 인리치 에센스 50ml x 2개입	화장품/미용>스킨케어>에센스	1.21	19.5	14.8	11.1	3203.46	0.1	5.0	10.0	5.0	0.0	0.15	12.0	8.0	15.0	1440.0	-0.9174	-0.8760	-1.0000	-0.5505	1	1	Two 50ml essence bottles. Compact size with minimal packaging.
