order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
241202BBB68684	치유 퍼퓸 핸드크림 피스인더레인 50ml	화장품/미용>바디케어>핸드케어	5x5x15	10x10x20	0.06	10.0	10.0	20.0	50mL ≈ 0.05kg + tube + packaging
250424981B4ACC	뉴트로지나 데일리 립 밤 4g x5개	화장품/미용>색조메이크업>립케어	15x10x5	20x15x10	0.25	20.0	15.0	10.0	4g × 5 = 20g → 0.02kg + packaging
2504153D54DE8C	디올 옴므 D-Ring 벨트 85	패션 액세서리 > 벨트 > 남성 벨트 >	85x5x3	90x10x8	0.3	90.0	10.0	8.0	Estimated weight for a leather belt is around 300g, plus packaging.
250429AACD7884	최강공룡 미니특공대 렉스카이저 2단합체 변신로봇		25x20x30	30x25x35	0.9	30.0	25.0	35.0	Typical weight for a toy robot with packaging; estimated based on size and category.
25031648F5CD55	오뚜기 오쉐프 닭강정소스, 2kg, 5개	소스류	30x20x10	35x25x15	10.0	35.0	25.0	15.0	2kg × 5 = 10kg total for sauces + packaging
250121D14EAC2B	스톰-2022 3볼 롤러볼트 블랙.골드 (엑셀테이프 4각)	스포츠/레저>볼링>볼링가방	40x30x20	45x35x25	2.5	45.0	35.0	25.0	Bowling bag estimated weight based on typical size and material, plus packaging.
250203D3658F09	바이오힐보 프로바이오덤 3D 리프팅 스킨케어 2종세트 (에센셜 토너 150ml + 에멀전 150ml + 리프팅 크림 15ml)	화장품/미용>스킨케어>화장품세트	15x10x20	20x15x25	0.45	20.0	15.0	25.0	150ml toner + 150ml emulsion + 15ml cream = 315g + packaging
250105E28960D1	스키즈 팝업 리얼터치 포카 판매합니다!	스타굿즈 > 보이그룹 > 팬시/포토카드 >	10x7x0.5	12x9x2	0.05	12.0	9.0	2.0	Single photo card, lightweight with minimal packaging
25051569274BEE	The 1st Album [ODYSSEY] (PACKAGE Ver.) SET		25x25x2	30x30x5	0.5	30.0	30.0	5.0	Two albums with an estimated weight of 250g each, plus packaging.
250529EE028402	상수리 나무 아래 2부 미개봉 판매합니다	도서/티켓/문구 > 도서 > 시/소설 >	20x15x5	25x20x10	1.2	25.0	20.0	10.0	Set of two books, estimated weight around 600g each plus packaging.
250328AFEA20A6	메탈카드봇S 스카이갤럽 비행기 변신 로봇 장난감 윈드러너 장착 켄타우로스 변신 로보트	출산/육아>완구/인형>작동완구>로봇	30x20x10	35x25x15	0.6	35.0	25.0	15.0	Estimated weight of the robot toy is around 600g including packaging.
24121087846DDA	Katey Eco Shearling Jacket [12월 말 순차 배송]		50x40x5	55x45x10	1.5	55.0	45.0	10.0	Typical weight for a shearling jacket is around 1.5kg + packaging
25032574D5CEC3	JC902 TABLE	shop > story > sale > business > showroom > about >	100x100x40	110x110x50	15.0	110.0	110.0	50.0	Estimated weight for a glass and wood table; typical dimensions for a coffee table.
24122503F28E8E	세이마이네임 미공포 인사이드레코드3차	스타굿즈 > 걸그룹 > 팬시/포토카드 >	10x7x0.5	12x9x3	0.1	12.0	9.0	3.0	Assuming 6 photo cards at ~15g each = 90g → 0.09kg + packaging
2412013B0A9349	magliano 브로큰 하트 목걸이	남자 > 주얼리 >	10x10x2	15x15x5	0.1	15.0	15.0	5.0	Lightweight necklace with minimal packaging
2504043AE69080	페레로 포켓커피 18개입 에스프레소 초콜릿 (국내배송)	식품>과자/베이커리>초콜릿	20x15x5	25x20x10	0.72	25.0	20.0	10.0	18 pieces of chocolate, approximately 40g each = 720g → 0.72kg + box
250203ECF81CA0	장미와 샴페인 카이사르&이원 향수	생활/건강>수집품>이색수집품	15x10x10	20x15x15	0.5	20.0	15.0	15.0	Two perfume bottles estimated at 100g each plus packaging.
25022266BF125A	EUDORA wool cardigan_2colors	여성의류	40x30x2	45x35x5	0.5	45.0	35.0	5.0	Typical weight for a wool cardigan is around 500g + packaging
25092600DD20EE	지니스램프 IGIN 아이긴 버던트 글림 멀티퍼퓸	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	7x7x15	10x10x20	0.25	10.0	10.0	20.0	Assuming a typical size for a fabric deodorizing spray, estimated at 200mL ≈ 0.2kg + bottle + packaging.
241224C0139434	1978AUS 호주 양털 3웨이 2종 밴딩 탈부착 어그 슬리퍼	해외직구>패션잡화>여성화>샌들/웨지힐	30x25x10	35x30x15	1.2	35.0	30.0	15.0	Estimated weight for a pair of slippers is around 1kg + packaging
2504275E669ECC	켈로그 X 호시 기획팩 (710G)		25x25x25	30x30x30	0.71	30.0	30.0	30.0	710g product weight + packaging
241121301943CF	비앤프롬 미니 원피스	여성의류 > 원피스 > 미니 원피스 >	30x20x2	35x25x5	0.25	35.0	25.0	5.0	Typical weight for a mini dress, including packaging
250127F1B92E25	삼양 까르보 불닭소스 200g x 24개	식품>소스/드레싱>기타소스/드레싱	10x10x20	40x30x25	5.0	40.0	30.0	25.0	200g × 24 = 4800g → 4.8kg + bottle + packaging
2504211F07B239	토투 배달통 자석 파티션 칸막이 1세트+밑판 32x22cm 탑박스 배달가방 오토바이용품	스포츠/레저>오토바이/스쿠터>오토바이용품>기타오토바이용품	32x22x2	35x25x5	0.5	35.0	25.0	5.0	Estimated weight for partition set and base, including packaging
241225AEA6915F	투어스 라스트벨 조은뮤직 팬싸특전 포카 세트	스타굿즈 > 보이그룹 > 팬시/포토카드 >	10x7x1	12x9x3	0.1	12.0	9.0	3.0	6 photo cards, each approximately 15g, total 90g → 0.09kg + packaging
2508067F0F2C42	버즈 3 실버 오른쪽 유닛 판매합니다	디지털 > 오디오/영상/관련기기 > 이어폰 >	5x5x3	10x10x8	0.02	10.0	10.0	8.0	Single earbud with minimal packaging
2505152527B727	보닉스 시너지 휠 500ml 카보실록시 휠코팅제 광택제 타월	생활/건강>자동차용품>세차용품>휠세정/광택제	8x8x25	12x12x30	0.55	12.0	12.0	30.0	500mL ≈ 0.5kg + bottle + towel + packaging
250302D11C2788	HeavenSent Loose jeans		30x20x5	35x25x10	0.6	35.0	25.0	10.0	Typical weight for a pair of jeans is around 600g + packaging
241206405AA7E0	오늘출발) 어그슬리퍼 오즈웨어 바이올렛 시어링 슬리퍼	슬리퍼/쪼리	30x25x10	35x30x15	1.5	35.0	30.0	15.0	Estimated weight for a pair of slippers based on typical weight range for similar products, plus packaging.
250125BB6FC248	미필고 공식인형,굿즈세트	도서/티켓/문구 > 도서 > 시/소설 >	30x25x15	35x30x20	1.5	35.0	30.0	20.0	Includes multiple books, plush toys, and additional items; estimated weight based on typical book and merchandise packaging.
25021095D37A52	엔시티 위시 앨범 WISH WICHU 위츄 싱글 NCT 키링 스마트	생활/건강>음반>국내앨범	20x10x10	25x15x15	0.3	25.0	15.0	15.0	Single keyring with packaging, estimated weight based on typical album merchandise
2503044431E1C4	팬텀 버스터즈 캔뱃지 팜	도서/티켓/문구 > 도서 > 만화 >	10x10x1	12x12x3	0.05	12.0	12.0	3.0	Single badge with minimal packaging, estimated weight around 50g.
241221A136A0E6	보닉스 네이티브 3종세트 클리너왁스+물왁스+고체왁스 페클 글레이즈	생활/건강>자동차용품>세차용품>도장용광택/코팅제	20x15x10	25x20x15	1.5	25.0	20.0	15.0	Estimated weight for 3 cleaning wax products (liquid and solid) plus packaging.
