order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
2505230B77882E	넘버즈인 글루타치온씨 흔적 앰플샷 30ml	화장품/미용>스킨케어>에센스	12x6x6	12x6x6	0.12	12.0	6.0	6.0	30ml serum bottle with box packaging.
250429B4F9FBD7	세포랩 세리포리아 락세라타 클렙스 바이오제닉 퍼스트 에센스 155ml 모공축소 탄력 주름	화장품/미용>스킨케어>에센스	10x10x15	10x10x15	0.18	10.0	10.0	15.0	155ml essence bottle with minimal packaging. Slightly heavier due to glass material.
25042013F33CAD	1+1 메디큐브 PDRN 핑크 앰플 30ml+30ml	화장품/미용>스킨케어>에센스	12x12x12	12x12x12	0.25	12.0	12.0	12.0	Two 30ml serum bottles with minimal packaging. Each bottle is light.
250513776AACFA	[수분 충전]아벤느 이드랑스 에센스 인 로션 200ml 2입기획	뷰티 > 더모 코스메틱 > 스킨케어 > 에센스/세럼	12x6x6	12x12x6	0.35	12.0	12.0	6.0	Two 200ml essence bottles, estimated with minimal packaging for two items.
250502079F14AC	이자녹스 시카 콜라겐 리프팅 앰플 30ml	화장품/미용>스킨케어>에센스	10x5x5	10x5x5	0.1	10.0	5.0	5.0	30ml ampoule bottle with minimal packaging.
250504D7EFD8C6	에스트라 리제덤 365 모공탄력 캡슐세럼 30ml 기획 (+세럼15ml+크림 10ml+아이세럼 3ml)	뷰티 > 더모 코스메틱 > 스킨케어 > 에센스/세럼	15x10x10	15x10x10	0.15	15.0	10.0	10.0	Includes 30ml serum, 15ml serum, 10ml cream, and 3ml eye serum in compact packaging.
250426AA0F73E8	브이티코스메틱 VT 리들샷 300 50ml	화장품/미용>스킨케어>에센스	12x6x6	12x6x6	0.12	12.0	6.0	6.0	50ml essence bottle with box packaging.
250423806DF2F2	[정품] ANJO 앙쥬 24K 골드 래디언스 스킨 에센스150ml 기미 미백 2개	화장품/미용>스킨케어>에센스	15x10x10	15x10x10	0.35	15.0	10.0	10.0	Two 150ml essence bottles, estimated weight includes packaging.
2504189501920E	여드름 앰플 아누아 어성초 80 수분진정 앰플 30ml 737022	화장품/미용>스킨케어>에센스	10x10x15	10x10x15	0.12	10.0	10.0	15.0	30ml serum bottle with box packaging, lightweight.
250416075638E4	스킨푸드 로열허니 프로폴리스 인리치 에센스 50ml x 2개입	화장품/미용>스킨케어>에센스	12x6x12	12x6x12	0.3	12.0	6.0	12.0	Two 50ml essence bottles with minimal packaging.
250417509A80D8	스킨푸드 캐롯 카로틴 모이스트 이펙터 52ml	화장품/미용>스킨케어>에센스	10x5x5	10x5x5	0.12	10.0	5.0	5.0	52ml essence bottle with minimal packaging.
250413CB6BF08C	하움 헤어 향 좋은 에센스 노워시 트리트먼트	화장품/미용>헤어케어>헤어에센스	15x6x6	15x6x6	0.15	15.0	6.0	6.0	Hair essence in a tube, typical size for 100-200ml product.
2504097A16658D	BRTC 멜라이트 C-20 앰플 15ml	화장품/미용>스킨케어>에센스	12x4x4	12x4x4	0.1	12.0	4.0	4.0	15ml serum bottle with minimal packaging.
250328FDDFE401	조선미녀 맑은쌀 꿀채운 마스크	화장품/미용>스킨케어>에센스	10x10x8	12x12x10	0.25	12.0	12.0	10.0	Essence mask in a jar, estimated volume and weight based on typical skincare packaging.
25032959B393EA	글루타치온 토닝 부스팅 앰플	홈 > 화장품 > 에센스·앰플·세럼 >	10x5x5	10x5x5	0.12	10.0	5.0	5.0	50ml ampoule bottle with minimal packaging.
25032603B88FA0	아도르 퍼퓸 헤어 오일 에센스 30ml 4종 택 1	화장품/미용>헤어케어>헤어에센스	8x5x5	10x8x8	0.1	10.0	8.0	8.0	30ml hair oil essence bottle with minimal packaging.
2503173D6B92C3	미쟝센 퍼펙트 코코워터 헤어 세럼 오일 80ml	화장품/미용>헤어케어>헤어에센스	10x6x6	10x6x6	0.12	10.0	6.0	6.0	80ml hair serum bottle with minimal packaging.
2503258BD1B9A5	니프니프 비타 PDRN 잡티 톤업 토닝 앰플 20ml, 3개	화장품/미용>스킨케어>에센스	12x6x6	12x6x6	0.15	12.0	6.0	6.0	Three 20ml serum bottles with minimal packaging. Each bottle is light.
