order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
25093078A2350E	마지셔우드 벨티드 호보	가방/지갑 > 여성가방 > 토트백 >	0.78	37.0	12.5	28.5	13181.25	1.1	25.0	40.0	15.0	0.0	0.45	35.0	10.0	20.0	7000.0	0.4103	-0.4231	-1.0000	-0.4689	0	1	Medium-sized hobo bag made of soft material. Estimated packed size is smaller due to foldability.
250526D730770E	마지막 가격 투티에 로케백 브라운 스몰 크로커	가방/지갑 > 여성가방 > 토트백 >	0.765	31.7	23.7	14.0	10518.06	0.8	15.0	10.0	20.0	0.0	0.45	30.0	15.0	10.0	4500.0	0.0458	-0.4118	-1.0000	-0.5722	0	1	Small tote bag made of structured material. Weight includes minimal packaging.
2505220F06D951	[정품] 마지셔우드 소프트 토트백 푸시아 핑크 누벅	가방/지갑 > 여성가방 > 토트백 >	1.005	39.5	25.5	16.0	16116.0	0.8	20.0	10.0	15.0	0.0	0.35	30.0	15.0	20.0	9000.0	-0.2040	-0.6517	-1.0000	-0.4415	0	1	Soft tote bag made of nubuck material. Lightweight and compact.
250516EA870375	구찌 토트백	가방/지갑 > 여성가방 > 토트백 >	1.075	37.7	24.6	16.1	14931.462	0.8	30.0	10.0	25.0	0.0	0.65	30.0	20.0	10.0	6000.0	-0.2558	-0.3953	-1.0000	-0.5982	0	1	Tote bag made of soft materials, folds/compresses for shipping.
25051527DA3C32	투티에 파라렐토드&숄더백.실물이 더~멋짐	가방/지갑 > 여성가방 > 토트백 >	2.005	43.3	29.3	21.6	27403.704	0.8	20.0	10.0	15.0	0.0	0.65	38.0	10.0	22.0	8360.0	-0.6010	-0.6758	-1.0000	-0.6949	0	1	Tote bag made of leather. Estimated packed size is smaller due to folding/compressing for shipping.
2505182EBAA41A	사르투 타이 토트백 토프컬러 더스트백 포함	가방/지갑 > 여성가방 > 토트백 >	1.0	39.9	30.1	10.6	12730.494	0.8	20.0	10.0	15.0	0.0	0.6	35.0	25.0	15.0	13125.0	-0.2000	-0.4000	-1.0000	0.0310	0	1	Tote bag with minimal padding. Leather material is relatively light.
250517879545F0	(정품)펜디 가방 바게트백 맘마백 주카백	가방/지갑 > 여성가방 > 토트백 >	0.565	38.1	20.8	13.1	10381.488	0.8	28.0	10.0	21.0	0.0	0.25	30.0	10.0	15.0	4500.0	0.4159	-0.5575	-1.0000	-0.5665	0	1	Tote bag with minimal padding. Lightweight material.
2505111BD4D138	(새제품 커버 및 박스포함/ 정가329,000)오소이 폴더브로트백 데님	가방/지갑 > 여성가방 > 토트백 >	2.005	47.9	38.3	30.3	55587.471	0.8	20.0	10.0	15.0	0.0	0.25	30.0	10.0	20.0	6000.0	-0.6010	-0.8753	-1.0000	-0.8921	0	1	Denim tote bag with minimal packaging. Lightweight and compact.
250516B5A71412	펜디 미니 쇼퍼백	가방/지갑 > 여성가방 > 토트백 >	0.61	35.2	24.4	18.6	15975.168	0.4	18.0	8.0	21.0	0.0	0.35	30.0	15.0	20.0	9000.0	-0.3443	-0.4262	-1.0000	-0.4366	0	1	Mini shopper bag, soft material allows for some compression. Minimal padding.
250512E942093A	[29EDITION] mini box bag (navy dot)	여성가방 > 토트백	0.845	39.5	32.1	13.5	17117.325	0.4	18.0	8.0	21.0	0.0	0.45	30.0	25.0	15.0	11250.0	-0.5266	-0.4675	-1.0000	-0.3428	1	1	Mini box bag with soft material. Weight includes minimal packaging.
250508757F1899	펜디 패브릭 미니 보스턴백	가방/지갑 > 여성가방 > 토트백 >	0.94	32.0	25.9	20.6	17073.28	0.8	20.0	10.0	15.0	0.0	0.45	28.0	13.0	18.0	6552.0	-0.1489	-0.5213	-1.0000	-0.6162	0	1	Mini Boston bag made of fabric and leather. Estimated packed size is smaller due to compressibility.
25050915DEA594	mfnt엠에프엔티 플레이 볼드 스몰백 중고 팝니다	가방/지갑 > 여성가방 > 토트백 >	0.615	29.8	24.9	12.9	9572.058	0.4	12.0	10.0	15.0	0.0	0.35	30.0	25.0	15.0	11250.0	-0.3496	-0.4309	-1.0000	0.1753	0	1	Small tote bag, lightweight materials, minimal packaging.
250503D5D9139C	로사케이 카바스 모노그램 토트 S	가방/지갑 > 여성가방 > 토트백 >	0.885	35.7	25.4	15.8	14327.124	0.8	20.0	10.0	15.0	0.0	0.45	30.0	25.0	15.0	11250.0	-0.0960	-0.4915	-1.0000	-0.2148	0	1	Small tote bag with minimal padding. Lightweight materials.
250424FA3A598F	정품)구찌가방	가방/지갑 > 여성가방 > 토트백 >	0.995	34.8	25.1	22.4	19565.952	1.5	28.0	10.0	21.0	0.0	0.65	35.0	25.0	15.0	13125.0	0.5075	-0.3467	-1.0000	-0.3292	1	1	Tote bag with minimal padding. Lightweight materials.
250422C07C7415	린도 오똔백 스몰 브라운	가방/지갑 > 여성가방 > 토트백 >	0.485	27.3	18.1	16.4	8103.732	0.4	12.0	10.0	15.0	0.0	0.35	25.0	20.0	8.0	4000.0	-0.1753	-0.2784	-1.0000	-0.5064	0	1	Small tote bag made of soft material. Minimal packaging expected.
