order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
251022DC343D70	스키주 마그넷 플러시 세트 도미 팝업 스키즈	스타굿즈 > 보이그룹 > 인형/피규어 > 	30x25x15	30x25x15	0.6	30.0	25.0	15.0	Set of plush figures likely around 15-20cm each. Requires a larger box for padding, and plush material is light but adds bulk.
25090612A6BD63	방탄소년단 x 스타벅스 곰돌이 무드등	스타굿즈 > 보이그룹 > 인형/피규어 > 	20x15x15	20x15x15	0.5	20.0	15.0	15.0	The product consists of two figurines in protective globes, requiring a box that accommodates both. The weight accounts for the figurines and their packaging.
2505231BFB22E7	냥고니 지드래곤 지디 인형 빅뱅 비공굿	스타굿즈 > 보이그룹 > 인형/피규어 > 	30x20x15	30x20x15	0.4	30.0	20.0	15.0	The plush doll is likely around 20-25cm tall, requiring a box larger than the product to avoid compression. It is light due to its plush material.
250524D439A2C5	미니위츄	스타굿즈 > 보이그룹 > 인형/피규어 > 	25x20x15	25x20x15	0.4	25.0	20.0	15.0	The plush figure is medium-sized and requires some padding for protection. It is light despite its size.
25052340E74193	스트레이키즈 스키주 10cm	스타굿즈 > 보이그룹 > 인형/피규어 > 	20x15x10	20x15x10	0.25	20.0	15.0	10.0	10cm plush figures are light and require minimal padding. The box size accommodates multiple figures while ensuring protection.
250515A11A32B8	몬뭉치엑스 냥균 미니미니 냥균 키링	스타굿즈 > 보이그룹 > 인형/피규어 > 	20x15x5	20x15x5	0.15	20.0	15.0	5.0	Mini plush keyring and accessory are small and light. Minimal padding needed for protection.
2505237B941C45	세븐틴 정한 쫑티쥬 인형 양도합니다	스타굿즈 > 보이그룹 > 인형/피규어 > 	20x15x10	20x15x10	0.25	20.0	15.0	10.0	The plush doll is small and light, requiring minimal padding. Standard box size for plush toys.
250520AD5F9D15	데이식스 앙콘 MD 데니멀즈 페이스 시크릿 키링	스타굿즈 > 보이그룹 > 인형/피규어 > 	15x15x10	20x15x10	0.15	20.0	15.0	10.0	The keyring is small, around 5cm in size, requiring a minimum box size with some padding for protection.
250522EC5B31F5	미개봉)거니니 gunini 왕자인형 키링양도 zb1 제로니 zeroni	스타굿즈 > 보이그룹 > 인형/피규어 > 	15x10x10	18x15x12	0.15	18.0	15.0	12.0	The keyring figure is small, likely around 5-10cm in height. Minimal padding is needed, resulting in a compact box size.
250522CBF3A7C9	미개봉)유니니 yunini 왕자인형 키링양도 zb1 제로니 zeroni	스타굿즈 > 보이그룹 > 인형/피규어 > 	15x10x8	18x15x10	0.15	18.0	15.0	10.0	The keyring figure is small and light, requiring minimal padding. The box size accommodates the keyring and protective packaging.
25051704394E4D	데이식스 포에버영 앙콘엠디  라이트밴드 커스텀 커버	스타굿즈 > 보이그룹 > 인형/피규어 > 	20x20x5	20x20x5	0.25	20.0	20.0	5.0	Set of four light band custom covers, each in a small box. Requires minimal padding, but needs a standard box size for protection.
2505155421FA60	엔시티 위시 위시돌 쿠리 리쿠 인형 양도	스타굿즈 > 보이그룹 > 인형/피규어 > 	30x25x15	30x25x15	0.4	30.0	25.0	15.0	Plush doll with soft material requires a box larger than the product to avoid compression. Light despite size.
250509A5E91792	엔시티 위시 인형 팝니다	스타굿즈 > 보이그룹 > 인형/피규어 > 	25x20x10	25x20x10	0.25	25.0	20.0	10.0	Plush doll is likely around 20cm in height and requires a box larger than the product to avoid compression. It's light due to the soft material.
25051482E1C711	미개봉 버블냥 엔시티위시 유우시 인형 포카 앨범 nctwish yushi	스타굿즈 > 보이그룹 > 인형/피규어 > 	25x20x15	25x20x15	0.25	25.0	20.0	15.0	Plush doll requires a box larger than the product to avoid compression. It's light despite its size.
2505156EF798D5	SF9 인성 공식인형 쏭쏭이 15cm 인형 양도	스타굿즈 > 보이그룹 > 인형/피규어 > 	25x20x15	25x20x15	0.25	25.0	20.0	15.0	15cm plush doll requires a box slightly larger than the product to avoid compression. Light due to soft material.
250512D092E222	데이식스 데니멀즈 필 쁘띠멀즈 필 키링	스타굿즈 > 보이그룹 > 인형/피규어 > 	15x15x5	18x15x8	0.1	18.0	15.0	8.0	The keyring is small, around 5cm in size, requiring minimal packaging. It's light due to its plush material.
2505041B0F9411	엔시티위시 위시돌 쿠리	스타굿즈 > 보이그룹 > 인형/피규어 > 	25x20x10	25x20x10	0.25	25.0	20.0	10.0	The plush doll is small but requires a box for protection. It is light despite its size, typical for plush toys.
250507C0644A7D	장하오 하니니 메시지 키링 양도	스타굿즈 > 보이그룹 > 인형/피규어 > 	20x15x10	20x15x10	0.25	20.0	15.0	10.0	The keyring figure is small, requiring minimal padding. Light plush material keeps the weight low.
250512F686F8AC	엔시티위시 위츄	스타굿즈 > 보이그룹 > 인형/피규어 > 	20x15x10	20x15x10	0.15	20.0	15.0	10.0	Plush keychain figure is small but requires a minimum box size for protection. Light due to plush material.
