order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
2505230B77882E	넘버즈인 글루타치온씨 흔적 앰플샷 30ml	화장품/미용>스킨케어>에센스	15x10x5	15x10x5	0.15	15.0	10.0	5.0	The serum is a small 30ml bottle, requiring minimal packaging. Lightweight and compact.
250429B4F9FBD7	세포랩 세리포리아 락세라타 클렙스 바이오제닉 퍼스트 에센스 155ml 모공축소 탄력 주름	화장품/미용>스킨케어>에센스	10x10x15	12x12x18	0.35	12.0	12.0	18.0	The essence bottle is approximately 155ml, requiring a box slightly larger for padding. Skincare products typically need protective packaging.
25042013F33CAD	1+1 메디큐브 PDRN 핑크 앰플 30ml+30ml	화장품/미용>스킨케어>에센스	20x10x10	20x10x10	0.25	20.0	10.0	10.0	Two 30ml serum bottles require minimal padding. The total volume is compact, and the weight is light due to the liquid content.
250502079F14AC	이자녹스 시카 콜라겐 리프팅 앰플 30ml	화장품/미용>스킨케어>에센스	10x10x15	12x12x18	0.25	12.0	12.0	18.0	The ampoule is a small skincare product, requiring a box slightly larger than the product itself for padding. The weight includes the product and packaging.
250426AA0F73E8	브이티코스메틱 VT 리들샷 300 50ml	화장품/미용>스킨케어>에센스	15x10x10	20x15x15	0.25	20.0	15.0	15.0	The essence bottle is compact but requires protective packaging. Typical for cosmetics, the box size is slightly larger to accommodate padding.
250423806DF2F2	[정품] ANJO 앙쥬 24K 골드 래디언스 스킨 에센스150ml 기미 미백 2개	화장품/미용>스킨케어>에센스	25x15x10	25x15x10	0.5	25.0	15.0	10.0	Two 150ml bottles of skin essence require protective packaging. The box size accommodates both bottles with padding.
2504189501920E	여드름 앰플 아누아 어성초 80 수분진정 앰플 30ml   737022	화장품/미용>스킨케어>에센스	10x10x15	12x12x18	0.15	12.0	12.0	18.0	The ampoule is small (30ml) and requires minimal padding. The box adds slight dimensions for protection.
250416075638E4	스킨푸드 로열허니 프로폴리스 인리치 에센스 50ml x 2개입	화장품/미용>스킨케어>에센스	20x10x10	22x12x12	0.35	22.0	12.0	12.0	Two 50ml essence bottles require protective packaging. The box size is slightly larger to accommodate padding.
250417509A80D8	스킨푸드 캐롯 카로틴 모이스트 이펙터 52ml	화장품/미용>스킨케어>에센스	10x10x15	12x12x18	0.25	12.0	12.0	18.0	The essence bottle is small but requires protective packaging. Typical weight for cosmetic products with glass containers is around 0.2-0.3kg.
2504097A16658D	BRTC 멜라이트 C-20 앰플 15ml	화장품/미용>스킨케어>에센스	15x5x5	20x10x10	0.15	20.0	10.0	10.0	The 15ml essence is small but requires a protective box. Light weight due to the plastic material.
250328FDDFE401	조선미녀 맑은쌀 꿀채운 마스크	화장품/미용>스킨케어>에센스	12x12x8	15x15x10	0.35	15.0	15.0	10.0	The essence mask is in a jar, requiring a box slightly larger than the product for padding. The weight includes the jar and packaging.
2503258BD1B9A5	니프니프 비타 PDRN 잡티 톤업 토닝 앰플 20ml, 3개	화장품/미용>스킨케어>에센스	25x15x10	25x15x10	0.45	25.0	15.0	10.0	Set of three 20ml ampoules requires protective packaging. Skincare products typically need extra padding, and the total weight includes the glass bottles.
25031372651DBA	토리든 다이브인 저분자 히알루론산 세럼 50ml	화장품/미용>스킨케어>에센스	10x10x15	12x12x18	0.25	12.0	12.0	18.0	50ml serum bottle requires protective packaging. Light but needs a slightly larger box for padding.
250320652F92DC	토리든 밸런스풀 시카 진정 세럼 50ml	화장품/미용>스킨케어>에센스	10x10x15	12x12x18	0.25	12.0	12.0	18.0	50ml serum bottle requires protective packaging. Standard box size with slight padding for fragility.
250320D3F5CBE5	마녀공장 비피다 바이옴 앰플 패드 70매	화장품/미용>스킨케어>에센스	15x15x10	20x20x15	0.5	20.0	20.0	15.0	The product is a jar of ampoule pads, which typically requires a box larger than the jar for protection. The weight includes the jar and packaging.
25031319E9370A	디마르3 시그니처 에스투드 프로텍터 5.2 170ml 대용량 앰플 모공 수분 에센스 Y자모공	화장품/미용>스킨케어>에센스	15x15x20	20x20x25	0.45	20.0	20.0	25.0	The essence bottle is approximately 170ml, requiring a box larger than the product for protection. The weight includes the product and packaging.
