order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
2505244146A327	(미개봉) 니케 디저트39 신데렐라 무드등 동D 포토카드	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x3	20x15x3	0.1	20.0	15.0	3.0	Includes a photo card and likely minimal packaging. Very light item.
250529C04B62C4	이착헌 이세계착각헌터 정하성 멍하성 헌터증 아크릴스탠드 일괄 판매	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	30x20x10	30x20x10	0.5	30.0	20.0	10.0	Includes plush toy and several flat items (cards and acrylic stand). Light overall weight with minimal packaging.
250525AC4A552E	[미개봉] 40cm 앙스타인형 카제하야 타츠미 앙스타 누이 타츠미 파샤	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	44x34x18	44x34x18	0.35	44.0	34.0	18.0	40cm plush doll. Soft material is very light and requires minimal packaging.
250519565F3BDC	에이스테 에일리언 스테이지 루카 토끼 아크릴 이반 틸 미지 수아 루카	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x1	15x10x1	0.05	15.0	10.0	1.0	Acrylic figure with minimal packaging. Very light and flat.
250521EE7ADD74	맘스터치 스타레일 트리비 아글라이아 코롯토	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x15x3	15x15x3	0.15	15.0	15.0	3.0	Includes a small figure and cards, packaged in a compact box. Light weight.
25051671E520DA	승리의여신 니케 아크릴스탠드 3종선택	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x2	20x15x2	0.1	20.0	15.0	2.0	Acrylic stand is flat and light, packaged with minimal padding.
2505164B0073EE	일괄 딸기 가나디 고냐니 키링	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x5	15x10x5	0.1	15.0	10.0	5.0	Two small plush keychains, soft material makes them very light. Minimal packaging.
25042501728C0D	주술회전 애니메이트 카페 시부야 쵸소우 유지 아크릴 포토카드 특전 굿즈	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x12x2	15x12x2	0.05	15.0	12.0	2.0	Includes acrylic photo cards and keychains, very light and minimal packaging.
2504220F84D79A	가비지타임 피규어 판매	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x10	15x10x10	0.25	15.0	10.0	10.0	Two small figurines, each around 10-12cm tall. Light material with minimal packaging.
250502A2415DEA	오란고교 타마키 아크릴 +코스터	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x2	20x15x2	0.1	20.0	15.0	2.0	Acrylic stand and coaster set, lightweight and minimal packaging.
2504274FD17A02	명조 음림 아크릴 양도	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x2	20x15x2	0.1	20.0	15.0	2.0	Acrylic figure is lightweight and ships in minimal packaging.
250430C97EB0EB	닌타마 케마 토메사부로 캔뱃지 5개	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	10x10x1	10x10x1	0.15	10.0	10.0	1.0	Set of 5 heart-shaped badges, very light and thin, packaged minimally.
2505044CC73DD0	급처] 닌타마 (닌자보이 란타로) 굿즈 일괄 판매	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	40x30x15	40x30x15	1.2	40.0	30.0	15.0	Set of plush toys, soft material is light. Estimated packed size based on multiple small plush figures.
250426920B59E7	닌타마 오하마 칸에몽 만쥬, 누이	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Two plush figures, soft material is light. Box size includes minimal padding.
250420165864D8	밀키하트님 마지막 피크닉 동화림 팝업 한정 아크릴 스탠드	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x2	15x10x2	0.1	15.0	10.0	2.0	Acrylic stand is lightweight and ships in minimal packaging.
25042322143B84	[저주토라] 도리벤 속성 비공식 솜인형 카즈토라 10cm	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x10	15x10x10	0.15	15.0	10.0	10.0	10cm plush doll. Soft material is very light, with minimal packaging.
2504200921ABE1	블루아카이브 데빌24 세이아 나기사 등 아크릴 스탠드 일괄	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x3	20x15x3	0.15	20.0	15.0	3.0	Acrylic stands are light and thin, packaged with minimal padding.
250420A39BB88E	10cm 솜인형 에필 라떼	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x10	15x10x10	0.15	15.0	10.0	10.0	10cm plush doll. Soft material is very light, with minimal packaging.
250411813CA1B6	디스러브 모펀 아크릴스탠드 원가 이하 양도해요!	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x2	20x15x2	0.1	20.0	15.0	2.0	Acrylic stand is flat and lightweight, minimal packaging required.
25041341FC4A04	사용 후 반품불가 미갱 비온 카페 메이드 아크릴 스탠드 1차비엘 비엘	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x1	20x15x1	0.1	20.0	15.0	1.0	Acrylic stand is flat and lightweight, packaged in minimal protective material.
2504010584D37F	가비지타임 최종수 굿즈 일괄	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	30x25x10	30x25x10	0.8	30.0	25.0	10.0	Assorted merchandise including plush toys, a figure, and accessories. Light items with minimal packaging.
2503293C249E28	꿈빛파티시엘 꿈파 팝업 원가온 아크릴 스탠드+ 안도하 색지일괄	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x2	15x10x2	0.05	15.0	10.0	2.0	Acrylic stand and color paper are lightweight and packaged in a thin envelope.
2503224D6AAB1D	햄팡 라오루 글로리아 아크릴 일괄	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	20x15x3	20x15x3	0.1	20.0	15.0	3.0	Acrylic figures are typically flat and light, packaged with minimal padding.
250317DDC15060	우블 레브리 올인	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	25x20x10	25x20x10	0.25	25.0	20.0	10.0	Plush dolls are soft and light, with minimal packaging needed.
2503036A16EF13	케리아 keria 선수 생일 엽서 키링 미개봉 원가양도 합니다	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 >	15x10x2	15x10x2	0.05	15.0	10.0	2.0	Includes a postcard and a keyring, both very light and packaged in a thin envelope.
