order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
250521ED195A60	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	24x18x4	0.15	24.0	18.0	4.0	A5/A6 acrylic binder cover is rigid and slightly larger than the product size for minimal padding.
2505174351EEA1	눕시 패딩 다이어리커버 북커버 넓은ver	생활/건강>문구/사무용품>다이어리/플래너>바인더	25x18x3	25x18x3	0.15	25.0	18.0	3.0	Diary cover is compressible and lightweight, with minimal padding.
2505138086CA60	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	22x16x2	0.15	22.0	16.0	2.0	A5/A6 acrylic binder cover is rigid and lightweight, with minimal packaging.
2505050AC94E30	다이어리 아크릴 바인더 커버 육공 A6 다이어리꾸미기 굿즈 다꾸용품	생활/건강>문구/사무용품>다이어리/플래너>바인더	16x11x2	16x11x2	0.1	16.0	11.0	2.0	A6 acrylic binder cover is thin and light, packaged with minimal padding.
2505038D43DAF3	[북커버] 시그니처 코듀로이 - 책 다이어리 패브릭 커버 국판 신국판 B6 북마크 바인더	생활/건강>문구/사무용품>다이어리/플래너>바인더	20x14x3	20x14x3	0.15	20.0	14.0	3.0	Fabric cover for a B6 binder. Minimal packaging needed as it's a flat item.
2505012F3B9966	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	24x18x4	0.15	24.0	18.0	4.0	A5/A6 acrylic binder cover is rigid and slightly larger than the product size for minimal padding.
250428ED67D822	미뉴잇 마카롱 포카바인더 6공 다이어리 커버 현금 A6 바인더	생활/건강>문구/사무용품>다이어리/플래너>바인더	16x12x3	16x12x3	0.25	16.0	12.0	3.0	A6 binder cover is lightweight and ships in minimal packaging.
250417AE9511DE	물결 무광 아크릴바인더 현금다이어리 현금생활 아크릴다이어리 화이트	생활/건강>문구/사무용품>다이어리/플래너>바인더	25x15x3	27x17x5	0.25	27.0	17.0	5.0	Acrylic binder is a rigid item, slightly larger than the product size for minimal padding.
2504168A7E0C9C	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	24x18x4	0.15	24.0	18.0	4.0	A5/A6 acrylic binder cover is rigid and slightly larger than the product size for minimal padding.
2504080E328BCE	물결 무광 아크릴바인더 현금다이어리 현금생활 아크릴다이어리 화이트	생활/건강>문구/사무용품>다이어리/플래너>바인더	25x15x3	27x17x5	0.25	27.0	17.0	5.0	Acrylic binder is a rigid item, slightly larger than the product size for minimal padding.
250327FDB4362C	나의 여름 북 커버	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	22x16x2	0.15	22.0	16.0	2.0	Diary cover is lightweight and thin, ships in minimal packaging.
