order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
25112429810652	최강공룡 미니특공대 그레이트 렉스카이저 D9 썬더티라 버닝케라	출산/육아>완구/인형>작동완구>로봇	55x40x35	55x40x35	7.5	55.0	40.0	35.0	D9 indicates a large combining robot with multiple components. The image shows a complex structure with several parts, suggesting a heavy set. Estimated weight includes multiple units combined.
251116530B6260	메탈카드봇W 블루캅W 헤비아이언 팬텀호넷 타이건 전제품 풀세트 자동차 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	55x40x30	55x40x30	6.5	55.0	40.0	30.0	The title indicates a '풀세트' (complete set) of transforming robots, suggesting multiple units. The image shows several large robots, indicating a significant size and weight. Estimated weight includes the complexity and materials of the robots.
251102F8ACC9EF	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	55x40x35	55x40x35	7.5	55.0	40.0	35.0	D9 합체 indicates a large combining dinosaur robot with multiple components. The image shows a complex structure with several parts, suggesting a heavy and large box for shipping.
251111EB34590F	최강공룡 미니특공대  그레이트 렉스카이저 D9 전제품 풀세트 공룡 변신 로봇 장난감	출산/육아>완구/인형>작동완구>로봇	55x40x35	55x40x35	7.5	55.0	40.0	35.0	D9 전제품 풀세트 indicates a complete collection of large combining robots. The image shows a complex and sizable robot, suggesting a large box is needed. Estimated weight accounts for multiple components and materials.
251029E1DC50BF	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	55x40x35	55x40x35	7.5	55.0	40.0	35.0	D9 합체 indicates a large combining dinosaur robot with multiple components. The image shows a complex structure with several parts, suggesting a heavy and large box for shipping.
251029CB2EA937	최강공룡 미니특공대 다이노엠페러	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.0	40.0	30.0	25.0	The title indicates a combining robot, likely with multiple components. The image shows a large robot, suggesting a substantial size. Estimated weight accounts for multiple parts and materials.
2510246F2907EA	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	55x40x35	55x40x35	7.5	55.0	40.0	35.0	D9 합체 indicates a large combining dinosaur robot with multiple components. The image shows a complex structure and multiple units, suggesting a heavy and large box.
25102516877FB1	최강공룡 미니특공대 다이노엠페러 공룡 합체변신로봇 프테라 티라노 트리케라 브라키오 장난감	출산/육아>완구/인형>작동완구>로봇	50x40x30	50x40x30	5.5	50.0	40.0	30.0	The title indicates a combining robot with multiple dinosaur figures. The presence of several components suggests a heavier weight. The image shows a large box with multiple detailed figures, indicating a substantial size and weight.
25102516FC8F04	최강공룡 미니특공대 다이노엠페러 공룡 합체변신로봇 프테라 티라노 트리케라 브라키오 장난감	출산/육아>완구/인형>작동완구>로봇	50x40x30	50x40x30	5.5	50.0	40.0	30.0	The title indicates a combining robot with multiple dinosaur figures. The presence of several components suggests a heavier weight, and the size of the box in the image indicates a larger volume.
2510265ECBA21C	최강공룡 미니특공대 그레이트 렉스카이저 D9 공룡 합체 변신로봇 장난감	출산/육아>완구/인형>작동완구>로봇	55x40x30	55x40x30	6.5	55.0	40.0	30.0	D9 합체 indicates a combining robot with multiple components. The image shows a large robot made from several smaller units, suggesting a significant size and weight. Estimated weight includes multiple parts and packaging.
