order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
251022DC343D70	스키주 마그넷 플러시 세트 도미 팝업 스키즈	스타굿즈 > 보이그룹 > 인형/피규어 >	0.33	31.0	8.0	21.0	5208.0	0.5	20.0	25.0	15.0	0.0	0.25	30.0	20.0	10.0	6000.0	0.5152	-0.2424	-1.0000	0.1521	1	1	Set of plush toys, soft materials are light and can be compressed for shipping.
25090612A6BD63	방탄소년단 x 스타벅스 곰돌이 무드등	스타굿즈 > 보이그룹 > 인형/피규어 >	0.155	17.0	12.0	13.0	2652.0	0.2	8.0	8.0	10.0	0.0	0.15	10.0	10.0	15.0	1500.0	0.2903	-0.0323	-1.0000	-0.4344	1	1	Two small figurines in protective cases. Lightweight and compact.
2505231BFB22E7	냥고니 지드래곤 지디 인형 빅뱅 비공굿	스타굿즈 > 보이그룹 > 인형/피규어 >	0.12	21.0	13.0	7.0	1911.0	0.3	10.0	10.0	15.0	0.0	0.12	25.0	15.0	10.0	3750.0	1.5000	0.0000	-1.0000	0.9623	1	1	Plush doll, soft material is light. Minimal packaging expected.
250524D439A2C5	미니위츄	스타굿즈 > 보이그룹 > 인형/피규어 >	0.28	25.1	18.9	6.1	2893.779	0.3	10.0	15.0	10.0	0.0	0.15	20.0	15.0	10.0	3000.0	0.0714	-0.4643	-1.0000	0.0367	0	1	Mini plush toy set. Soft material is light, minimal packaging.
25052340E74193	스트레이키즈 스키주 10cm	스타굿즈 > 보이그룹 > 인형/피규어 >	0.11	20.3	14.3	7.3	2119.117	0.2	10.0	10.0	10.0	0.0	0.25	25.0	15.0	10.0	3750.0	0.8182	1.2727	-1.0000	0.7696	0	1	Set of 8 small plush figures, soft material is light and they can be compressed for shipping.
250515A11A32B8	몬뭉치엑스 냥균 미니미니 냥균 키링	스타굿즈 > 보이그룹 > 인형/피규어 >	0.075	14.5	10.0	7.0	1015.0	0.1	4.0	4.0	4.0	0.0	0.1	15.0	10.0	5.0	750.0	0.3333	0.3333	-1.0000	-0.2611	0	1	Mini plush keychain and accessory. Soft materials are light.
2505237B941C45	세븐틴 정한 쫑티쥬 인형 양도합니다	스타굿즈 > 보이그룹 > 인형/피규어 >	0.12	16.0	11.0	10.0	1760.0	0.4	15.0	20.0	15.0	0.0	0.12	15.0	10.0	10.0	1500.0	2.3333	0.0000	-1.0000	-0.1477	1	1	Plush doll is soft and light, minimal packaging.
250520AD5F9D15	데이식스 앙콘 MD 데니멀즈 페이스 시크릿 키링	스타굿즈 > 보이그룹 > 인형/피규어 >	0.11	15.0	12.0	8.0	1440.0	0.1	7.0	5.0	7.0	0.0	0.05	10.0	10.0	5.0	500.0	-0.0909	-0.5455	-1.0000	-0.6528	0	1	Small plush keyring. Very light and compact.
250522EC5B31F5	미개봉)거니니 gunini 왕자인형 키링양도 zb1 제로니 zeroni	스타굿즈 > 보이그룹 > 인형/피규어 >	0.125	19.0	12.0	9.0	2052.0	0.1	4.0	4.0	8.0	0.0	0.1	10.0	8.0	15.0	1200.0	-0.2000	-0.2000	-1.0000	-0.4152	0	1	Plush keychain figure. Soft material is light and compact.
250522CBF3A7C9	미개봉)유니니 yunini 왕자인형 키링양도 zb1 제로니 zeroni	스타굿즈 > 보이그룹 > 인형/피규어 >	0.125	19.0	12.0	9.0	2052.0	0.1	5.0	5.0	10.0	0.0	0.05	10.0	8.0	5.0	400.0	-0.2000	-0.6000	-1.0000	-0.8051	0	1	Small plush keychain figure. Very light and compact.
25051704394E4D	데이식스 포에버영 앙콘엠디 라이트밴드 커스텀 커버	스타굿즈 > 보이그룹 > 인형/피규어 >	0.09	15.5	11.9	8.1	1494.045	0.3	15.0	5.0	15.0	0.0	0.12	10.0	10.0	3.0	300.0	2.3333	0.3333	-1.0000	-0.7992	1	1	Set of 4 light band custom covers in small boxes. Very light.
2505155421FA60	엔시티 위시 위시돌 쿠리 리쿠 인형 양도	스타굿즈 > 보이그룹 > 인형/피규어 >	0.245	22.0	9.0	19.9	3940.2	0.3	10.0	10.0	15.0	0.0	0.15	25.0	20.0	10.0	5000.0	0.2245	-0.3878	-1.0000	0.2690	0	1	Plush doll with soft materials, light weight.
250509A5E91792	엔시티 위시 인형 팝니다	스타굿즈 > 보이그룹 > 인형/피규어 >	0.19	21.7	18.5	9.6	3853.92	0.4	15.0	20.0	15.0	0.0	0.12	20.0	15.0	8.0	2400.0	1.1053	-0.3684	-1.0000	-0.3773	1	1	Plush doll in a bag. Soft material is light and compressible.
25051482E1C711	미개봉 버블냥 엔시티위시 유우시 인형 포카 앨범 nctwish yushi	스타굿즈 > 보이그룹 > 인형/피규어 >	0.21	23.1	20.7	8.5	4064.445	0.3	10.0	5.0	15.0	0.0	0.15	25.0	20.0	10.0	5000.0	0.4286	-0.2857	-1.0000	0.2302	1	1	Plush doll is soft and light, with minimal packaging.
2505156EF798D5	SF9 인성 공식인형 쏭쏭이 15cm 인형 양도	스타굿즈 > 보이그룹 > 인형/피규어 >	0.255	23.2	18.8	11.5	5015.84	0.3	10.0	10.0	15.0	0.0	0.12	15.0	10.0	8.0	1200.0	0.1765	-0.5294	-1.0000	-0.7608	0	1	15cm plush doll. Soft material is light with minimal packaging.
250512D092E222	데이식스 데니멀즈 필 쁘띠멀즈 필 키링	스타굿즈 > 보이그룹 > 인형/피규어 >	0.1	15.1	5.6	13.5	1141.56	0.1	4.0	8.0	4.0	0.0	0.05	10.0	10.0	5.0	500.0	0.0000	-0.5000	-1.0000	-0.5620	0	1	Mini face keyring made of soft material. Very light.
2505041B0F9411	엔시티위시 위시돌 쿠리	스타굿즈 > 보이그룹 > 인형/피규어 >	0.315	22.6	18.1	10.0	4090.6	0.3	10.0	10.0	15.0	0.0	0.12	20.0	15.0	10.0	3000.0	-0.0476	-0.6190	-1.0000	-0.2666	0	1	Plush doll with minimal packaging. Soft material is light.
250507C0644A7D	장하오 하니니 메시지 키링 양도	스타굿즈 > 보이그룹 > 인형/피규어 >	0.19	26.0	15.0	16.0	6240.0	0.1	5.0	5.0	5.0	0.0	0.1	10.0	8.0	5.0	400.0	-0.4737	-0.4737	-1.0000	-0.9359	0	1	Keyring plush toy. Small size and soft material make it light.
