order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
25093078A2350E	마지셔우드 벨티드 호보	가방/지갑 > 여성가방 > 토트백 >	40x15x30	40x15x30	0.65	40.0	15.0	30.0	Medium-sized hobo bag, estimated weight includes soft material and minimal padding.
250526D730770E	마지막 가격 투티에 로케백 브라운 스몰 크로커	가방/지갑 > 여성가방 > 토트백 >	30x15x20	30x15x20	0.65	30.0	15.0	20.0	Small tote bag with structured design. Estimated weight includes material and minimal padding.
2505220F06D951	[정품] 마지셔우드 소프트 토트백 푸시아 핑크 누벅	가방/지갑 > 여성가방 > 토트백 >	30x20x15	30x20x15	0.6	30.0	20.0	15.0	Soft tote bag, estimated size and weight based on typical dimensions for similar bags.
250516EA870375	구찌 토트백	가방/지갑 > 여성가방 > 토트백 >	35x25x15	35x25x15	0.75	35.0	25.0	15.0	Tote bag with soft material, estimated weight based on typical medium-sized bags.
25051527DA3C32	투티에 파라렐토드&숄더백.실물이 더~멋짐	가방/지갑 > 여성가방 > 토트백 >	40x15x25	40x15x25	0.75	40.0	15.0	25.0	Tote bag with a structured design, estimated weight includes the bag and packaging.
2505182EBAA41A	사르투 타이 토트백 토프컬러 더스트백 포함	가방/지갑 > 여성가방 > 토트백 >	35x25x15	35x25x15	0.75	35.0	25.0	15.0	Medium-sized tote bag with dust bag included. Estimate based on typical dimensions and weight for similar bags.
250517879545F0	(정품)펜디 가방 바게트백 맘마백 주카백	가방/지갑 > 여성가방 > 토트백 >	30x10x15	32x12x17	0.45	32.0	12.0	17.0	Tote bag with a compact design. Estimated weight includes the bag and packaging.
2505111BD4D138	(새제품 커버 및 박스포함/ 정가329,000)오소이 폴더브로트백 데님	가방/지갑 > 여성가방 > 토트백 >	30x10x20	32x12x22	0.45	32.0	12.0	22.0	Denim tote bag with a compact design. Estimated weight includes bag and packaging.
250516B5A71412	펜디 미니 쇼퍼백	가방/지갑 > 여성가방 > 토트백 >	30x15x25	30x15x25	0.45	30.0	15.0	25.0	Mini tote bag, lightweight material, estimated dimensions based on typical small handbag size.
250512E942093A	[29EDITION] mini box bag (navy dot)	여성가방 > 토트백	30x25x15	30x25x15	0.6	30.0	25.0	15.0	Mini box bag with a compact design. Estimated weight includes the bag material and minimal packaging.
250508757F1899	펜디 패브릭 미니 보스턴백	가방/지갑 > 여성가방 > 토트백 >	30x20x15	30x20x15	0.65	30.0	20.0	15.0	Mini Boston bag, compact size with soft fabric and leather, estimated weight based on similar bags.
25050915DEA594	mfnt엠에프엔티 플레이 볼드 스몰백 중고 팝니다	가방/지갑 > 여성가방 > 토트백 >	30x25x15	30x25x15	0.6	30.0	25.0	15.0	Small tote bag, estimated weight includes bag material and minimal packaging.
250503D5D9139C	로사케이 카바스 모노그램 토트 S	가방/지갑 > 여성가방 > 토트백 >	30x25x15	30x25x15	0.6	30.0	25.0	15.0	Small tote bag with a compact design. Estimated weight includes bag and packaging.
250424FA3A598F	정품)구찌가방	가방/지갑 > 여성가방 > 토트백 >	35x25x15	35x25x15	0.8	35.0	25.0	15.0	Tote bag with soft materials, estimated weight includes bag and packaging.
250422C07C7415	린도 오똔백 스몰 브라운	가방/지갑 > 여성가방 > 토트백 >	25x20x8	25x20x8	0.45	25.0	20.0	8.0	Small tote bag with a compact design. Estimated weight includes bag material.
2504224C1F05FC	Stereo Bag 스테레오백 / 레드 와인	여성가방 > 토트백	30x20x15	30x20x15	0.6	30.0	20.0	15.0	Small tote bag, estimated weight includes material and packaging.
