order_id	title_origin	category	actual_weight	actual_d1	actual_d2	actual_d3	actual_volume_cm3	old_weight_kg	old_width_cm	old_depth_cm	old_height_cm	old_volume_cm3	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_volume_cm3	old_weight_error	new_weight_error	old_volume_error	new_volume_error	weight_improved	volume_improved	new_reason
241202BBB68684	치유 퍼퓸 핸드크림 피스인더레인 50ml	화장품/미용>바디케어>핸드케어	0.16	19.0	12.0	9.0	2052.0	0.1	5.0	10.0	5.0	0.0	0.15	15.0	10.0	8.0	1200.0	-0.3750	-0.0625	-1.0000	-0.4152	1	1	Single cosmetic bottle (50ml) ~0.1kg + packaging
250424981B4ACC	뉴트로지나 데일리 립 밤 4g x5개	화장품/미용>색조메이크업>립케어	0.27	27.0	19.5	13.7	7213.05	0.25	7.0	7.0	7.0	0.0	0.45	15.0	10.0	8.0	1200.0	-0.0741	0.6667	-1.0000	-0.8336	0	1	5 lip balms x 4g each = 20g, ~0.1kg + packaging
2504153D54DE8C	디올 옴므 D-Ring 벨트 85	패션 액세서리 > 벨트 > 남성 벨트 >	0.35	22.4	21.3	12.1	5773.152	0.3	42.5	5.0	5.0	0.0	0.25	30.0	10.0	5.0	1500.0	-0.1429	-0.2857	-1.0000	-0.7402	0	1	Single belt, estimated weight ~0.2kg + packaging
250429AACD7884	최강공룡 미니특공대 렉스카이저 2단합체 변신로봇		4.58	59.1	35.1	40.7	84428.487	0.8	20.0	10.0	30.0	0.0	0.4	25.0	20.0	15.0	7500.0	-0.8253	-0.9127	-1.0000	-0.9112	0	1	Transforming robot toy, estimated weight ~0.35kg + packaging
25031648F5CD55	오뚜기 오쉐프 닭강정소스, 2kg, 5개	소스류	8.565	26.7	28.6	22.8	17410.536	10.0	20.0	30.0	20.0	0.0	10.1	30.0	25.0	10.0	7500.0	0.1675	0.1792	-1.0000	-0.5692	0	1	5 packs of 2kg each = 10kg + packaging
250121D14EAC2B	스톰-2022 3볼 롤러볼트 블랙.골드 (엑셀테이프 4각)	스포츠/레저>볼링>볼링가방	6.84	79.0	35.0	32.0	88480.0	1.5	21.0	14.0	28.0	0.0	2.0	30.0	25.0	50.0	37500.0	-0.7807	-0.7076	-1.0000	-0.5762	1	1	Estimated weight for a bowling bag ~1.9kg + packaging
250203D3658F09	바이오힐보 프로바이오덤 3D 리프팅 스킨케어 2종세트 (에센셜 토너 150ml + 에멀전 150ml + 리프팅 크림 15ml)	화장품/미용>스킨케어>화장품세트	1.045	27.5	24.5	15.0	10106.25	0.5	10.0	4.0	7.0	0.0	0.45	15.0	10.0	8.0	1200.0	-0.5215	-0.5694	-1.0000	-0.8813	0	1	Set of skincare products (2 types), total volume ~0.4kg + packaging
250105E28960D1	스키즈 팝업 리얼터치 포카 판매합니다!	스타굿즈 > 보이그룹 > 팬시/포토카드 >	0.15	21.0	13.0	8.0	2184.0	0.1	10.0	0.5	5.0	0.0	0.02	20.0	15.0	2.0	600.0	-0.3333	-0.8667	-1.0000	-0.7253	0	1	Single photo card (포카), ~0.02kg + packaging
25051569274BEE	The 1st Album [ODYSSEY] (PACKAGE Ver.) SET		1.27	33.0	27.0	10.0	8910.0	0.5	21.0	3.0	21.0	0.0	0.4	20.0	20.0	3.0	1200.0	-0.6063	-0.6850	-1.0000	-0.8653	0	1	Set of albums, estimated weight ~0.35kg + packaging
250529EE028402	상수리 나무 아래 2부 미개봉 판매합니다	도서/티켓/문구 > 도서 > 시/소설 >	4.42	22.9	32.7	17.8	13329.174	0.3	15.0	2.0	10.0	0.0	0.3	25.0	18.0	3.0	1350.0	-0.9321	-0.9321	-1.0000	-0.8987	0	1	Single set of books, estimated weight ~0.25kg + packaging
250328AFEA20A6	메탈카드봇S 스카이갤럽 비행기 변신 로봇 장난감 윈드러너 장착 켄타우로스 변신 로보트	출산/육아>완구/인형>작동완구>로봇	2.83	35.0	36.0	35.7	44982.0	0.8	15.0	10.0	30.0	0.0	0.4	25.0	20.0	15.0	7500.0	-0.7173	-0.8587	-1.0000	-0.8333	0	1	Single robot toy, estimated weight ~0.35kg + packaging
24121087846DDA	Katey Eco Shearling Jacket [12월 말 순차 배송]		1.84	53.0	35.5	17.0	31985.5	0.8	40.0	5.0	30.0	0.0	0.35	30.0	25.0	5.0	3750.0	-0.5652	-0.8098	-1.0000	-0.8828	0	1	Single jacket folded, ~0.3kg + packaging
25032574D5CEC3	JC902 TABLE	shop > story > sale > business > showroom > about >	18.685	106.0	102.0	21.5	232458.0	0.0	0.0	0.0	0.0	0.0	25.0	100.0	100.0	40.0	400000.0	-1.0000	0.3380	-1.0000	0.7207	1	1	Estimated weight for a table is around 20kg + packaging.
24122503F28E8E	세이마이네임 미공포 인사이드레코드3차	스타굿즈 > 걸그룹 > 팬시/포토카드 >	0.09	22.0	12.0	7.0	1848.0	0.1	10.0	0.5	7.0	0.0	0.1	25.0	20.0	5.0	2500.0	0.1111	0.1111	-1.0000	0.3528	0	1	Set of 6 photo cards, ~0.02kg each, total ~0.12kg + packaging
2412013B0A9349	magliano 브로큰 하트 목걸이	남자 > 주얼리 >	0.245	16.0	13.0	9.5	1976.0	0.1	5.0	2.0	5.0	0.0	0.06	15.0	10.0	5.0	750.0	-0.5918	-0.7551	-1.0000	-0.6204	0	1	Single necklace, estimated weight ~0.05kg + packaging
2504043AE69080	페레로 포켓커피 18개입 에스프레소 초콜릿 (국내배송)	식품>과자/베이커리>초콜릿	0.93	19.1	21.9	9.7	4057.413	0.5	12.0	5.0	18.0	0.0	0.9	30.0	25.0	15.0	11250.0	-0.4624	-0.0323	-1.0000	1.7727	1	0	18 packs of Pocket Coffee, estimated at 50g each = 900g total, plus packaging.
250203ECF81CA0	장미와 샴페인 카이사르&이원 향수	생활/건강>수집품>이색수집품	0.845	24.0	24.5	8.0	4704.0	0.3	10.0	15.0	10.0	0.0	0.15	15.0	10.0	8.0	1200.0	-0.6450	-0.8225	-1.0000	-0.7449	0	1	Single perfume bottle ~0.1kg + packaging
25022266BF125A	EUDORA wool cardigan_2colors	여성의류	0.705	37.0	26.5	16.0	15688.0	0.5	15.0	15.0	3.0	0.0	0.35	30.0	25.0	5.0	3750.0	-0.2908	-0.5035	-1.0000	-0.7610	0	1	Single cardigan, ~0.3kg + packaging
25092600DD20EE	지니스램프 IGIN 아이긴 버던트 글림 멀티퍼퓸	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	0.825	25.0	15.0	17.0	6375.0	0.4	8.0	8.0	12.0	0.0	0.1	15.0	10.0	8.0	1200.0	-0.5152	-0.8788	-1.0000	-0.8118	0	1	Single item (단품), ~0.05kg for a cosmetic bottle + packaging
241224C0139434	1978AUS 호주 양털 3웨이 2종 밴딩 탈부착 어그 슬리퍼	해외직구>패션잡화>여성화>샌들/웨지힐	1.215	33.5	25.0	15.0	12562.5	0.8	15.0	10.0	20.0	0.0	0.55	30.0	25.0	10.0	7500.0	-0.3416	-0.5473	-1.0000	-0.4030	0	1	Single pair of slippers ~0.5kg + packaging
2504275E669ECC	켈로그 X 호시 기획팩 (710G)		1.335	30.5	26.0	24.5	19428.5	0.71	20.0	10.0	30.0	0.0	0.76	30.0	25.0	15.0	11250.0	-0.4682	-0.4307	-1.0000	-0.4210	1	1	Weight specified as 710g, which is 0.71kg + packaging
241121301943CF	비앤프롬 미니 원피스	여성의류 > 원피스 > 미니 원피스 >	0.33	24.0	17.0	12.0	4896.0	0.5	15.0	15.0	3.0	0.0	0.35	30.0	25.0	5.0	3750.0	0.5152	0.0606	-1.0000	-0.2341	1	1	Single mini dress, ~0.3kg + packaging
250127F1B92E25	삼양 까르보 불닭소스 200g x 24개	식품>소스/드레싱>기타소스/드레싱	6.385	32.0	26.0	20.5	17056.0	4.8	20.0	15.0	30.0	0.0	5.0	15.0	10.0	8.0	1200.0	-0.2482	-0.2169	-1.0000	-0.9296	1	1	200g x 24 = 4800g = 4.8kg + packaging
2504211F07B239	토투 배달통 자석 파티션 칸막이 1세트+밑판 32x22cm 탑박스 배달가방 오토바이용품	스포츠/레저>오토바이/스쿠터>오토바이용품>기타오토바이용품	1.63	50.0	43.0	5.0	10750.0	1.0	15.0	10.0	22.0	0.0	0.5	32.0	22.0	2.0	1408.0	-0.3865	-0.6933	-1.0000	-0.8690	0	1	Set of items, estimated weight ~0.45kg + packaging
241225AEA6915F	투어스 라스트벨 조은뮤직 팬싸특전 포카 세트	스타굿즈 > 보이그룹 > 팬시/포토카드 >	0.1	11.0	13.0	6.0	858.0	0.1	10.0	0.5	7.0	0.0	0.1	20.0	15.0	2.0	600.0	0.0000	0.0000	-1.0000	-0.3007	0	1	Set of 6 photo cards, estimated weight ~0.06kg + packaging
2508067F0F2C42	버즈 3 실버 오른쪽 유닛 판매합니다	디지털 > 오디오/영상/관련기기 > 이어폰 >	0.05	12.0	5.5	11.0	726.0	0.1	10.0	5.0	10.0	0.0	0.05	15.0	10.0	5.0	750.0	1.0000	0.0000	-1.0000	0.0331	1	1	Single earbud, estimated weight ~0.03kg + packaging
2505152527B727	보닉스 시너지 휠 500ml 카보실록시 휠코팅제 광택제 타월	생활/건강>자동차용품>세차용품>휠세정/광택제	1.555	20.6	19.7	32.4	13148.568	0.3	10.0	5.0	15.0	0.0	0.15	15.0	10.0	8.0	1200.0	-0.8071	-0.9035	-1.0000	-0.9087	0	1	Single bottle of wheel coating (500ml) ~0.1kg + packaging
250302D11C2788	HeavenSent Loose jeans		0.925	20.3	27.0	19.4	10633.14	0.5	20.0	2.0	15.0	0.0	0.35	30.0	25.0	5.0	3750.0	-0.4595	-0.6216	-1.0000	-0.6473	0	1	Single pair of jeans folded, ~0.3kg + packaging
241206405AA7E0	오늘출발) 어그슬리퍼 오즈웨어 바이올렛 시어링 슬리퍼	슬리퍼/쪼리	1.65	40.0	30.0	22.0	26400.0	0.8	12.0	10.0	15.0	0.0	0.6	30.0	25.0	10.0	7500.0	-0.5152	-0.6364	-1.0000	-0.7159	0	1	Single pair of slippers, estimated weight ~0.55kg + packaging
250125BB6FC248	미필고 공식인형,굿즈세트	도서/티켓/문구 > 도서 > 시/소설 >	7.155	33.0	26.0	22.0	18876.0	0.4	14.0	4.0	21.0	0.0	0.75	30.0	25.0	15.0	11250.0	-0.9441	-0.8952	-1.0000	-0.4040	1	1	Includes multiple items: 2 plush toys (~0.4kg), books (~0.3kg), and packaging.
25021095D37A52	엔시티 위시 앨범 WISH WICHU 위츄 싱글 NCT 키링 스마트	생활/건강>음반>국내앨범	0.19	16.0	24.0	7.0	2688.0	0.3	10.0	2.0	7.0	0.0	0.4	25.0	20.0	15.0	7500.0	0.5789	1.1053	-1.0000	1.7902	0	0	Single album with keyring ~0.35kg + packaging
2503044431E1C4	팬텀 버스터즈 캔뱃지 팜	도서/티켓/문구 > 도서 > 만화 >	0.245	24.0	18.5	7.0	3108.0	0.1	12.0	1.0	8.0	0.0	0.05	15.0	10.0	5.0	750.0	-0.5918	-0.7959	-1.0000	-0.7587	0	1	Single can badge, estimated weight ~0.03kg + packaging
241221A136A0E6	보닉스 네이티브 3종세트 클리너왁스+물왁스+고체왁스 페클 글레이즈	생활/건강>자동차용품>세차용품>도장용광택/코팅제	1.815	42.0	22.0	20.0	18480.0	0.5	10.0	10.0	10.0	0.0	0.35	15.0	10.0	8.0	1200.0	-0.7245	-0.8072	-1.0000	-0.9351	0	1	Set of 3 cleaning waxes, estimated total weight ~0.3kg + packaging
2504250FA591A1	당근 패드 여드름 토너 스킨 닦토 청소년 수분 진정 올리브영 60매	화장품/미용>스킨케어>토너패드/앰플패드	0.475	13.3	13.1	15.5	2700.565	0.2	7.0	5.0	7.0	0.0	0.3	15.0	10.0	8.0	1200.0	-0.5789	-0.3684	-1.0000	-0.5556	1	1	60 pads, each ~0.25kg + packaging
251023FC3714D0	게이밍 기계식 키보드 사무용 저소음 적축 키보드 게임 컴퓨터 키보드 자판	디지털/가전>주변기기>키보드>유선키보드	2.16	55.0	14.0	42.0	32340.0	1.0	15.0	5.0	45.0	0.0	1.0	45.0	15.0	5.0	3375.0	-0.5370	-0.5370	-1.0000	-0.8956	0	1	Single mechanical keyboard ~0.95kg + packaging
250421F8BD581B	메이비베이비 셋업	여성의류 > 셋업/세트 > 정장/셋업 >	0.855	29.9	20.1	12.6	7572.474	0.5	15.0	15.0	3.0	0.0	0.35	30.0	25.0	5.0	3750.0	-0.4152	-0.5906	-1.0000	-0.5048	0	1	Single dress folded, ~0.3kg + packaging
250509D9BD1822	The 1st Album [ODYSSEY] (SUNLOVE Limited Edition)(SMART ALBUM)		0.2	21.3	18.8	9.4	3764.136	0.4	21.0	3.0	21.0	0.0	0.4	20.0	20.0	3.0	1200.0	1.0000	1.0000	-1.0000	-0.6812	0	1	Single K-pop album ~0.35kg + packaging
2502030198EFBA	뽀롱뽀롱 뽀로로 비타민C 500정 외 5종 / 유아 키즈 어린이 캐릭터 비타민 캔디	식품>건강식품>비타민제>비타민C	1.07	24.5	19.0	19.0	8844.5	0.3	7.0	10.0	7.0	0.0	0.9	20.0	20.0	15.0	6000.0	-0.7196	-0.1589	-1.0000	-0.3216	1	1	Assuming a jar of vitamin C candies, estimated weight ~0.8kg + packaging
250405231A8707	최강공룡 미니특공대 렉스카이저 다이노이드 티라 머신 다이노카 공룡 합체로봇 장난감	출산/육아>완구/인형>작동완구>로봇	2.36	39.5	35.2	22.1	30727.84	0.8	14.0	10.0	21.0	0.0	0.4	25.0	20.0	15.0	7500.0	-0.6610	-0.8305	-1.0000	-0.7559	0	1	Single boxed robot toy, estimated weight ~0.35kg + packaging
250220B78AE286	CHIXLABEL H 아멜 슬릿 스커트 - Pin Stripe	Detail > 교환 / 반품 안내 > 상품 리뷰 (0 ) >	0.88	40.0	32.0	9.0	11520.0	0.5	15.0	15.0	3.0	0.0	0.35	30.0	25.0	5.0	3750.0	-0.4318	-0.6023	-1.0000	-0.6745	0	1	Single skirt, ~0.3kg + packaging
250325A55598D1	최강공룡 미니특공대 렉스카이저 다이노이드 티라 머신 다이노카 공룡 합체로봇 장난감	출산/육아>완구/인형>작동완구>로봇	2.36	35.6	39.5	21.6	30373.92	0.8	14.0	10.0	21.0	0.0	0.3	25.0	20.0	15.0	7500.0	-0.6610	-0.8729	-1.0000	-0.7531	0	1	Single boxed robot toy, estimated weight ~0.25kg + packaging
241108CD7CF3C1	하리보젤리 초코 마쉬멜로우 소프트키스 200g	홈 > 해외직구 > 식품 > 과자/간식 > 캔디/초콜릿/젤리 >	1.44	29.0	20.5	17.0	10106.5	0.2	10.0	5.0	10.0	0.0	0.25	20.0	15.0	5.0	1500.0	-0.8611	-0.8264	-1.0000	-0.8516	1	1	200g of candy, ~0.2kg + packaging
2411256EE7CC2D	하리보젤리 초코 마쉬멜로우 소프트키스 200g	홈 > 해외직구 > 식품 > 과자/간식 > 캔디/초콜릿/젤리 >	0.96	21.0	20.0	15.0	6300.0	0.2	10.0	10.0	10.0	0.0	0.25	30.0	25.0	5.0	3750.0	-0.7917	-0.7396	-1.0000	-0.4048	1	1	200g of candy, ~0.2kg + packaging
25092281AD2204	고릴라왁싱 4in1 멀티 바디트리머 코털제거기 콧털제거기 코털정리기 면도기 충전식 깍기	디지털/가전>이미용가전>코털제거기	0.315	21.5	9.0	19.0	3676.5	0.3	9.0	18.0	6.0	0.0	0.15	20.0	10.0	5.0	1000.0	-0.0476	-0.5238	-1.0000	-0.7280	0	1	Single trimmer with accessories, estimated weight ~0.1kg + packaging
25102581C6C2E0	로지텍 코리아 ALTO KEYS K98M 블루투스 무선 기계식 키보드 마블축 3종 색상	디지털/가전>주변기기>키보드>무선키보드	2.02	50.0	16.0	30.0	24000.0	1.3	16.0	45.0	6.0	0.0	0.8	40.0	15.0	5.0	3000.0	-0.3564	-0.6040	-1.0000	-0.8750	0	1	Single wireless keyboard ~0.75kg + packaging
250212E93E9B19	엑소 백현 터래기 키링	스타굿즈 > 보이그룹 > 인형/피규어 >	0.065	15.0	10.0	7.0	1050.0	0.1	5.0	5.0	5.0	0.0	0.06	15.0	10.0	5.0	750.0	0.5385	-0.0769	-1.0000	-0.2857	1	1	Single keyring, ~0.05kg + packaging
250213BBE9C5AE	(국내매장판) 나이키 코르테즈 발렌타인 핑크폼 뉴트럴 핑크 한정판 나이키운동화 우먼스	패션잡화>여성신발>단화>스니커즈	1.31	33.5	25.0	21.0	17587.5	0.8	25.0	10.0	30.0	0.0	0.9	30.0	20.0	10.0	6000.0	-0.3893	-0.3130	-1.0000	-0.6588	1	1	Estimated weight for women's sneakers ~0.8kg + packaging
250228470223D5	14ml대용량)펩타이드 눈썹영양제 속눈썹영양제 속눈썹에센스 잔머리 두피 연장앰플 아이래쉬세럼 속눈썹펌	화장품/향수 > 이미용소품 > 속눈썹영양제	0.12	19.0	12.0	9.0	2052.0	0.1	5.0	10.0	5.0	0.0	0.15	15.0	10.0	8.0	1200.0	-0.1667	0.2500	-1.0000	-0.4152	0	1	14ml cosmetic product, estimated weight ~0.1kg + packaging
25011719CF8849	플러시프렌즈 피규어 키링 가오리 우파루파 덤보문어 오리너구리(platypus)	인형/토이	0.16	22.0	12.0	7.0	1848.0	0.1	8.0	4.0	8.0	0.0	0.06	15.0	10.0	5.0	750.0	-0.3750	-0.6250	-1.0000	-0.5942	0	1	Single keyring (피규어 키링), ~0.05kg + packaging
2503046EF85DE3	KickFlip 킥플립 럭키포카 아마루 럭키카드 공방포카	스타굿즈 > 보이그룹 > 팬시/포토카드 >	0.105	12.6	23.4	8.6	2535.624	0.1	10.0	0.5	5.0	0.0	0.02	20.0	15.0	2.0	600.0	-0.0476	-0.8095	-1.0000	-0.7634	0	1	Single photo card (럭키카드), ~0.02kg + packaging
2412160A7C5DB2	마샬 스피커 스탠드 스탠모어 3 2 1 고급 원형 거치대 받침대	디지털/가전>음향가전>스피커>스피커액세서리	6.28	84.5	38.0	10.0	32110.0	3.5	30.0	70.0	30.0	0.0	2.5	30.0	30.0	100.0	90000.0	-0.4427	-0.6019	-1.0000	1.8029	0	0	Estimated weight for a speaker stand, ~2.4kg + packaging
250521F36786B5	오찌 OTZ [오찌X마가린핑거스] 로마리 밴딩 플랫 슈즈 FLOTFA2W24	패션잡화>여성신발>단화>스니커즈	1.12	37.5	25.5	15.5	14821.875	0.8	15.0	10.0	20.0	0.0	0.4	30.0	25.0	10.0	7500.0	-0.2857	-0.6429	-1.0000	-0.4940	0	1	Single pair of shoes, estimated weight ~0.35kg + packaging
2504056321D449	[A6] 밀키북	HOME > 디자인문구 > 다이어리/플래너 > 다이어리 > 다이어리 커버	0.425	16.9	22.7	8.8	3375.944	0.3	15.0	2.0	10.0	0.0	0.1	20.0	15.0	2.0	600.0	-0.2941	-0.7647	-1.0000	-0.8223	0	1	Single diary cover, estimated weight ~0.05kg + packaging
2504183553F312	최강공룡 미니특공대 렉스카이저 다이노이드 티라 머신 다이노카 공룡 합체로봇 장난감	출산/육아>완구/인형>작동완구>로봇	2.365	38.9	21.9	37.0	31520.67	0.8	14.0	10.0	21.0	0.0	0.3	25.0	20.0	15.0	7500.0	-0.6617	-0.8732	-1.0000	-0.7621	0	1	Single robot toy, estimated weight ~0.25kg + packaging
250224FEDBD0CF	국내매장품 아디다스 퍼피렛 패딩 신발 슬리퍼 슈퍼스타 홈 삼바 슬립온 방한화 뮬	패션잡화>남성신발>슬립온	0.88	35.0	25.0	14.0	12250.0	0.8	20.0	10.0	20.0	0.0	0.45	30.0	25.0	10.0	7500.0	-0.0909	-0.4886	-1.0000	-0.3878	0	1	Single pair of slip-on shoes ~0.4kg + packaging
250427249E9EDC	(미공포 세트) 뮤직아트 엔시티위시 poppop 미공포 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 >	0.11	21.5	12.7	7.7	2102.485	0.1	12.0	0.5	8.0	0.0	0.1	20.0	15.0	2.0	600.0	-0.0909	-0.0909	-1.0000	-0.7146	0	1	Single set of photo cards, estimated weight ~0.05kg + packaging
25031457376D23	루미너스 LM 그래핀 스프레이 2.0 200ml+다용도 타월 2매 엘엠	생활/건강>자동차용품>세차용품>도장용광택/코팅제	0.645	22.9	23.0	22.2	11692.74	0.5	10.0	10.0	10.0	0.0	0.25	15.0	10.0	8.0	1200.0	-0.2248	-0.6124	-1.0000	-0.8974	0	1	200ml spray bottle ~0.15kg + 2 towels ~0.1kg + packaging
2502113BFEC745	14ml대용량)펩타이드 눈썹영양제 속눈썹영양제 속눈썹에센스 잔머리 두피 연장앰플 아이래쉬세럼 속눈썹펌	화장품/향수 > 이미용소품 > 속눈썹영양제	0.315	19.0	11.5	9.0	1966.5	0.1	5.0	10.0	5.0	0.0	0.12	15.0	10.0	8.0	1200.0	-0.6825	-0.6190	-1.0000	-0.3898	1	1	14ml cosmetic product, ~0.1kg + packaging
2505015C7DAEC5	BUNNY PEARL RING 뉴진스 혜인 착용 반지		0.11	16.2	10.6	7.7	1322.244	0.02	5.0	2.0	5.0	0.0	0.05	15.0	10.0	5.0	750.0	-0.8182	-0.5455	-1.0000	-0.4328	1	1	Single ring, estimated weight ~0.03kg + packaging
