order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
250521ED195A60	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	22x16x2	0.15	22.0	16.0	2.0	A5/A6 acrylic binder cover. Lightweight and minimal packaging.
2505174351EEA1	눕시 패딩 다이어리커버 북커버 넓은ver	생활/건강>문구/사무용품>다이어리/플래너>바인더	25x18x3	25x18x3	0.15	25.0	18.0	3.0	Diary cover is soft and lightweight, with minimal padding.
2505138086CA60	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	22x16x2	0.15	22.0	16.0	2.0	Acrylic binder cover is rigid and lightweight, with minimal packaging.
2505050AC94E30	다이어리 아크릴 바인더 커버 육공 A6 다이어리꾸미기 굿즈 다꾸용품	생활/건강>문구/사무용품>다이어리/플래너>바인더	16x11x1	16x11x1	0.1	16.0	11.0	1.0	A6 acrylic binder covers are thin and lightweight, with minimal packaging.
2505038D43DAF3	[북커버] 시그니처 코듀로이 - 책 다이어리 패브릭 커버 국판 신국판 B6 북마크 바인더	생활/건강>문구/사무용품>다이어리/플래너>바인더	25x18x2	25x18x2	0.15	25.0	18.0	2.0	Fabric cover for a binder. Lightweight and minimal packaging.
2505012F3B9966	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	22x16x2	0.15	22.0	16.0	2.0	A5/A6 acrylic binder cover. Rigid material, minimal packaging.
250428ED67D822	미뉴잇 마카롱 포카바인더 6공 다이어리 커버 현금 A6 바인더	생활/건강>문구/사무용품>다이어리/플래너>바인더	15x10x2	15x10x2	0.25	15.0	10.0	2.0	A6 binder cover, lightweight material with minimal packaging.
250417AE9511DE	물결 무광 아크릴바인더 현금다이어리 현금생활 아크릴다이어리 화이트	생활/건강>문구/사무용품>다이어리/플래너>바인더	25x15x2	26x16x3	0.25	26.0	16.0	3.0	Acrylic binder is lightweight and has minimal packaging.
2504168A7E0C9C	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	22x16x2	0.15	22.0	16.0	2.0	Acrylic binder cover, lightweight and rigid, minimal packaging.
2504080E328BCE	물결 무광 아크릴바인더 현금다이어리 현금생활 아크릴다이어리 화이트	생활/건강>문구/사무용품>다이어리/플래너>바인더	25x15x2	26x16x3	0.25	26.0	16.0	3.0	Acrylic binder is lightweight and has minimal packaging.
250327FDB4362C	나의 여름 북 커버	생활/건강>문구/사무용품>다이어리/플래너>바인더	25x18x2	25x18x2	0.15	25.0	18.0	2.0	Diary cover made of fabric. Lightweight and minimal packaging.
250308F6CA3EBB	뉴미니 3공 가죽 지갑 바인더 다이어리 기인돼지	생활/건강>문구/사무용품>다이어리/플래너>바인더	15x12x4	15x12x4	0.2	15.0	12.0	4.0	Mini leather wallet binder. Compact size with minimal packaging.
25031257FDEF3A	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	22x16x2	0.15	22.0	16.0	2.0	Acrylic binder cover is rigid and lightweight, with minimal packaging.
2503071DF23D9A	하이레나 A6 A5 6공 다이어리 투명 아크릴 바인더 현금생활	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x4	22x16x4	0.25	22.0	16.0	4.0	Acrylic binder with rings. Rigid structure, weight is primarily from the material.
2502165EA452E6	[흠냐냐] 다이어리 커버(다양한 사이즈 추가!)	생활/건강>문구/사무용품>다이어리/플래너>바인더	20x15x2	20x15x2	0.15	20.0	15.0	2.0	Diary covers are lightweight fabric items. Minimal packaging.
250124055DC274	[흠냐냐] 오므라이스, 메론빵 북커버	생활/건강>문구/사무용품>다이어리/플래너>바인더	30x20x5	30x20x5	0.15	30.0	20.0	5.0	Binder cover with plush elements. Soft materials are light.
250125E67F3FE7	아크릴 경첩 바인더	생활/건강>문구/사무용품>파일/바인더>바인더	30x25x3	30x25x3	0.15	30.0	25.0	3.0	Acrylic binder with minimal weight. Flat design, no significant packaging.
250127CE8758B2	하이하바 3공 A4 D링 투명 포카바인더 1개 (속지, 콜렉트북, 포켓커버, 포토카드)	생활/건강>문구/사무용품>파일/바인더>바인더	32x24x3	32x24x3	0.15	32.0	24.0	3.0	A4 binder with minimal packaging. Lightweight plastic material.
250131A270C6E1	뉴A9 가죽 다이어리 3공 현금 바인더 기인돼지	생활/건강>문구/사무용품>다이어리/플래너>바인더	15x15x5	15x15x5	0.25	15.0	15.0	5.0	Leather binder is compact and lightweight, with minimal packaging.
25010276F997AD	뉴A9 가죽 다이어리 3공 현금 바인더 기인돼지	생활/건강>문구/사무용품>다이어리/플래너>바인더	15x15x5	15x15x5	0.25	15.0	15.0	5.0	Compact leather binder. Minimal padding and lightweight.
250111FD6456E1	보노 A5 A6 아크릴 6공 경첩 바인더 커버 단품 현금생활 포토카드	생활/건강>문구/사무용품>다이어리/플래너>바인더	22x16x2	22x16x2	0.15	22.0	16.0	2.0	A5/A6 acrylic binder cover. Rigid material, minimal packaging.
24123008B5CC5B	미드나잇월렛다이어리	생활/건강>문구/사무용품>다이어리/플래너>바인더	15x10x3	15x10x3	0.15	15.0	10.0	3.0	Compact wallet diary. Minimal packaging, lightweight.
241230BD8F066C	오타코 A5 와이드 바인더 5포켓 6포켓 깔끔한 디자인 포토카드 정리 3공 포카	생활/건강>문구/사무용품>파일/바인더>바인더	24x18x3	24x18x3	0.25	24.0	18.0	3.0	A5 binder with pockets for photo cards. Lightweight and compact.
